infections,diagnosed,susceptible,steps
12.0,31.0,57.0,3793.0
23.0,18.0,59.0,4245.0
16.0,23.0,61.0,4279.0
24.0,29.0,47.0,3985.0
19.0,25.0,56.0,3961.0
13.0,23.0,64.0,3883.0
25.0,28.0,47.0,3817.0
13.0,21.0,66.0,3752.0
22.0,21.0,57.0,3914.0
13.0,29.0,58.0,3875.0
15.0,19.0,66.0,3974.0
21.0,26.0,53.0,3908.0
18.0,24.0,58.0,4010.0
11.0,30.0,59.0,3701.0
26.0,27.0,47.0,4033.0
27.0,25.0,48.0,3989.0
20.0,24.0,56.0,3907.0
18.0,22.0,60.0,3747.0
16.0,20.0,64.0,3833.0
19.0,30.0,51.0,3924.0
30.0,26.0,44.0,4078.0
25.0,26.0,49.0,3933.0
15.0,29.0,56.0,4038.0
9.0,28.0,63.0,3871.0
14.0,30.0,56.0,3812.0
22.0,28.0,50.0,3849.0
14.0,29.0,57.0,3829.0
21.0,29.0,50.0,3935.0
20.0,18.0,62.0,4113.0
6.0,15.0,79.0,4034.0
29.0,27.0,44.0,4078.0
20.0,32.0,48.0,4023.0
10.0,23.0,67.0,3940.0
26.0,21.0,53.0,4135.0
20.0,32.0,48.0,4063.0
11.0,31.0,58.0,3896.0
18.0,23.0,59.0,3779.0
18.0,22.0,60.0,4056.0
21.0,19.0,60.0,4136.0
25.0,21.0,54.0,4200.0
17.0,26.0,57.0,4156.0
21.0,20.0,59.0,3843.0
19.0,26.0,55.0,3937.0
22.0,23.0,55.0,3986.0
15.0,25.0,60.0,3775.0
23.0,26.0,51.0,4029.0
9.0,26.0,65.0,3911.0
19.0,28.0,53.0,4001.0
17.0,20.0,63.0,4228.0
24.0,24.0,52.0,4069.0
16.0,30.0,54.0,3569.0
16.0,26.0,58.0,4000.0
26.0,21.0,53.0,4119.0
10.0,18.0,72.0,4270.0
25.0,29.0,46.0,4088.0
15.0,16.0,69.0,4025.0
24.0,13.0,63.0,4074.0
13.0,20.0,67.0,3961.0
24.0,25.0,51.0,4048.0
29.0,24.0,47.0,3836.0
11.0,20.0,69.0,3965.0
25.0,25.0,50.0,3896.0
22.0,14.0,64.0,4275.0
18.0,11.0,71.0,4154.0
22.0,22.0,56.0,4046.0
22.0,17.0,61.0,4210.0
18.0,20.0,62.0,3994.0
18.0,23.0,59.0,4093.0
23.0,25.0,52.0,3900.0
25.0,29.0,46.0,4040.0
22.0,25.0,53.0,3852.0
27.0,26.0,47.0,3927.0
15.0,23.0,62.0,4061.0
24.0,21.0,55.0,4036.0
14.0,28.0,58.0,3889.0
24.0,37.0,39.0,3796.0
8.0,18.0,74.0,4244.0
16.0,17.0,67.0,4259.0
18.0,20.0,62.0,3855.0
26.0,29.0,45.0,4032.0
21.0,22.0,57.0,4061.0
16.0,19.0,65.0,3969.0
28.0,15.0,57.0,4080.0
15.0,19.0,66.0,3942.0
20.0,24.0,56.0,3775.0
19.0,25.0,56.0,3827.0
12.0,24.0,64.0,3971.0
12.0,27.0,61.0,3762.0
14.0,22.0,64.0,4050.0
24.0,25.0,51.0,3934.0
20.0,23.0,57.0,4021.0
14.0,14.0,72.0,4136.0
18.0,20.0,62.0,3888.0
24.0,26.0,50.0,4091.0
30.0,28.0,42.0,4082.0
14.0,23.0,63.0,3972.0
19.0,20.0,61.0,3996.0
23.0,21.0,56.0,3883.0
23.0,20.0,57.0,4271.0
19.0,25.0,56.0,3703.0
24.0,20.0,56.0,4261.0
19.0,33.0,48.0,3663.0
13.0,21.0,66.0,4015.0
9.0,28.0,63.0,3871.0
21.0,21.0,58.0,4138.0
27.0,23.0,50.0,4092.0
11.0,20.0,69.0,3914.0
11.0,27.0,62.0,3859.0
26.0,16.0,58.0,4180.0
21.0,20.0,59.0,4118.0
17.0,15.0,68.0,3931.0
18.0,22.0,60.0,3929.0
10.0,15.0,75.0,4164.0
19.0,15.0,66.0,4097.0
15.0,14.0,71.0,4086.0
21.0,23.0,56.0,3971.0
20.0,24.0,56.0,3916.0
25.0,15.0,60.0,4136.0
20.0,23.0,57.0,3783.0
16.0,15.0,69.0,4137.0
16.0,22.0,62.0,3823.0
17.0,22.0,61.0,3973.0
21.0,25.0,54.0,4161.0
24.0,24.0,52.0,3901.0
17.0,18.0,65.0,4052.0
22.0,19.0,59.0,3997.0
18.0,19.0,63.0,3925.0
17.0,31.0,52.0,3791.0
16.0,23.0,61.0,3917.0
12.0,18.0,70.0,4100.0
21.0,26.0,53.0,3944.0
25.0,24.0,51.0,4115.0
22.0,27.0,51.0,3969.0
20.0,30.0,50.0,3904.0
18.0,23.0,59.0,3807.0
22.0,27.0,51.0,4080.0
23.0,30.0,47.0,3914.0
11.0,16.0,73.0,3969.0
12.0,17.0,71.0,3946.0
18.0,22.0,60.0,4233.0
19.0,20.0,61.0,3955.0
26.0,17.0,57.0,3999.0
20.0,33.0,47.0,3896.0
27.0,33.0,40.0,3835.0
17.0,19.0,64.0,4253.0
17.0,24.0,59.0,3682.0
15.0,22.0,63.0,3864.0
18.0,24.0,58.0,3764.0
15.0,15.0,70.0,3847.0
22.0,24.0,54.0,3879.0
17.0,16.0,67.0,3988.0
18.0,25.0,57.0,4107.0
19.0,23.0,58.0,3996.0
20.0,24.0,56.0,4156.0
21.0,27.0,52.0,3931.0
17.0,25.0,58.0,3854.0
24.0,22.0,54.0,4004.0
22.0,21.0,57.0,4063.0
24.0,21.0,55.0,4079.0
18.0,17.0,65.0,4088.0
16.0,15.0,69.0,4037.0
21.0,25.0,54.0,4055.0
16.0,32.0,52.0,3913.0
24.0,24.0,52.0,4011.0
18.0,25.0,57.0,4070.0
19.0,20.0,61.0,4251.0
19.0,20.0,61.0,3801.0
25.0,29.0,46.0,3746.0
19.0,30.0,51.0,3800.0
29.0,32.0,39.0,4022.0
12.0,24.0,64.0,4004.0
18.0,27.0,55.0,3861.0
21.0,29.0,50.0,3849.0
22.0,34.0,44.0,3603.0
16.0,29.0,55.0,4028.0
17.0,22.0,61.0,3949.0
17.0,22.0,61.0,3988.0
16.0,21.0,63.0,4083.0
24.0,32.0,44.0,3885.0
