S,I,D,R,steps
22.0,36.0,42.0,0.0,119.0
19.0,33.0,48.0,0.0,129.0
27.0,37.0,36.0,0.0,106.0
15.0,32.0,53.0,0.0,132.0
26.0,27.0,47.0,0.0,123.0
22.0,29.0,49.0,0.0,124.0
40.0,29.0,31.0,0.0,92.0
23.0,40.0,37.0,0.0,116.0
20.0,36.0,44.0,0.0,121.0
29.0,34.0,37.0,0.0,106.0
25.0,31.0,44.0,0.0,123.0
29.0,31.0,40.0,0.0,112.0
26.0,40.0,34.0,0.0,105.0
18.0,32.0,50.0,0.0,124.0
29.0,37.0,34.0,0.0,106.0
25.0,32.0,43.0,0.0,120.0
31.0,37.0,32.0,0.0,105.0
28.0,33.0,39.0,0.0,123.0
30.0,34.0,36.0,0.0,106.0
17.0,37.0,46.0,0.0,127.0
24.0,38.0,38.0,0.0,112.0
30.0,28.0,42.0,0.0,107.0
37.0,29.0,34.0,0.0,96.0
25.0,29.0,46.0,0.0,123.0
21.0,34.0,45.0,0.0,124.0
25.0,34.0,41.0,0.0,116.0
14.0,40.0,46.0,0.0,135.0
25.0,31.0,44.0,0.0,119.0
14.0,44.0,42.0,0.0,126.0
21.0,35.0,44.0,0.0,124.0
25.0,26.0,49.0,0.0,121.0
36.0,31.0,33.0,0.0,99.0
26.0,34.0,40.0,0.0,116.0
27.0,31.0,42.0,0.0,117.0
27.0,29.0,44.0,0.0,120.0
18.0,32.0,50.0,0.0,131.0
32.0,32.0,36.0,0.0,102.0
32.0,32.0,36.0,0.0,107.0
22.0,43.0,35.0,0.0,113.0
22.0,26.0,52.0,0.0,128.0
26.0,34.0,40.0,0.0,114.0
14.0,36.0,50.0,0.0,137.0
22.0,31.0,47.0,0.0,129.0
18.0,45.0,37.0,0.0,119.0
27.0,24.0,49.0,0.0,123.0
25.0,47.0,28.0,0.0,103.0
26.0,32.0,42.0,0.0,112.0
33.0,28.0,39.0,0.0,109.0
30.0,24.0,46.0,0.0,117.0
19.0,33.0,48.0,0.0,128.0
27.0,34.0,39.0,0.0,114.0
27.0,26.0,47.0,0.0,119.0
32.0,35.0,33.0,0.0,100.0
15.0,36.0,49.0,0.0,138.0
14.0,37.0,49.0,0.0,131.0
23.0,36.0,41.0,0.0,117.0
20.0,36.0,44.0,0.0,127.0
23.0,31.0,46.0,0.0,120.0
21.0,33.0,46.0,0.0,118.0
23.0,28.0,49.0,0.0,123.0
30.0,35.0,35.0,0.0,105.0
26.0,34.0,40.0,0.0,111.0
21.0,37.0,42.0,0.0,125.0
17.0,38.0,45.0,0.0,131.0
39.0,39.0,22.0,0.0,80.0
20.0,29.0,51.0,0.0,123.0
33.0,27.0,40.0,0.0,104.0
22.0,30.0,48.0,0.0,125.0
23.0,36.0,41.0,0.0,117.0
27.0,29.0,44.0,0.0,117.0
18.0,35.0,47.0,0.0,126.0
26.0,32.0,42.0,0.0,116.0
24.0,35.0,41.0,0.0,122.0
24.0,31.0,45.0,0.0,120.0
24.0,38.0,38.0,0.0,110.0
19.0,31.0,50.0,0.0,133.0
23.0,39.0,38.0,0.0,110.0
25.0,32.0,43.0,0.0,114.0
26.0,34.0,40.0,0.0,112.0
30.0,34.0,36.0,0.0,102.0
24.0,31.0,45.0,0.0,118.0
23.0,37.0,40.0,0.0,114.0
35.0,21.0,44.0,0.0,103.0
26.0,37.0,37.0,0.0,111.0
25.0,29.0,46.0,0.0,126.0
31.0,33.0,36.0,0.0,105.0
15.0,34.0,51.0,0.0,142.0
13.0,34.0,53.0,0.0,136.0
22.0,29.0,49.0,0.0,125.0
26.0,34.0,40.0,0.0,108.0
40.0,25.0,35.0,0.0,92.0
28.0,38.0,34.0,0.0,106.0
29.0,31.0,40.0,0.0,114.0
22.0,33.0,45.0,0.0,124.0
15.0,38.0,47.0,0.0,138.0
27.0,26.0,47.0,0.0,117.0
20.0,35.0,45.0,0.0,125.0
13.0,35.0,52.0,0.0,135.0
19.0,31.0,50.0,0.0,131.0
18.0,33.0,49.0,0.0,129.0
30.0,28.0,42.0,0.0,107.0
34.0,29.0,37.0,0.0,108.0
31.0,37.0,32.0,0.0,101.0
32.0,19.0,49.0,0.0,116.0
21.0,35.0,44.0,0.0,120.0
19.0,41.0,40.0,0.0,122.0
13.0,29.0,58.0,0.0,146.0
20.0,37.0,43.0,0.0,122.0
39.0,31.0,30.0,0.0,93.0
18.0,31.0,51.0,0.0,128.0
13.0,37.0,50.0,0.0,132.0
19.0,39.0,42.0,0.0,123.0
27.0,34.0,39.0,0.0,116.0
17.0,34.0,49.0,0.0,122.0
32.0,35.0,33.0,0.0,101.0
14.0,35.0,51.0,0.0,135.0
27.0,32.0,41.0,0.0,114.0
31.0,34.0,35.0,0.0,103.0
23.0,38.0,39.0,0.0,112.0
31.0,34.0,35.0,0.0,104.0
26.0,27.0,47.0,0.0,120.0
18.0,36.0,46.0,0.0,128.0
13.0,39.0,48.0,0.0,131.0
27.0,31.0,42.0,0.0,111.0
21.0,42.0,37.0,0.0,115.0
24.0,39.0,37.0,0.0,115.0
15.0,33.0,52.0,0.0,132.0
29.0,32.0,39.0,0.0,113.0
25.0,35.0,40.0,0.0,113.0
17.0,41.0,42.0,0.0,125.0
20.0,34.0,46.0,0.0,127.0
23.0,31.0,46.0,0.0,121.0
33.0,32.0,35.0,0.0,104.0
17.0,30.0,53.0,0.0,137.0
37.0,32.0,31.0,0.0,89.0
38.0,31.0,31.0,0.0,93.0
30.0,36.0,34.0,0.0,106.0
22.0,30.0,48.0,0.0,128.0
30.0,29.0,41.0,0.0,109.0
26.0,32.0,42.0,0.0,113.0
38.0,29.0,33.0,0.0,91.0
21.0,30.0,49.0,0.0,127.0
22.0,37.0,41.0,0.0,118.0
21.0,34.0,45.0,0.0,121.0
14.0,35.0,51.0,0.0,130.0
27.0,19.0,54.0,0.0,122.0
25.0,30.0,45.0,0.0,122.0
23.0,38.0,39.0,0.0,115.0
11.0,34.0,55.0,0.0,146.0
27.0,39.0,34.0,0.0,108.0
26.0,26.0,48.0,0.0,121.0
20.0,35.0,45.0,0.0,124.0
16.0,39.0,45.0,0.0,132.0
19.0,35.0,46.0,0.0,131.0
17.0,34.0,49.0,0.0,136.0
18.0,36.0,46.0,0.0,128.0
26.0,35.0,39.0,0.0,115.0
18.0,27.0,55.0,0.0,143.0
26.0,37.0,37.0,0.0,113.0
21.0,40.0,39.0,0.0,116.0
32.0,31.0,37.0,0.0,102.0
21.0,43.0,36.0,0.0,116.0
20.0,33.0,47.0,0.0,123.0
24.0,38.0,38.0,0.0,110.0
35.0,32.0,33.0,0.0,100.0
53.0,22.0,25.0,0.0,71.0
21.0,37.0,42.0,0.0,118.0
16.0,35.0,49.0,0.0,128.0
25.0,43.0,32.0,0.0,109.0
22.0,27.0,51.0,0.0,135.0
18.0,41.0,41.0,0.0,122.0
20.0,32.0,48.0,0.0,128.0
27.0,28.0,45.0,0.0,122.0
21.0,30.0,49.0,0.0,124.0
32.0,25.0,43.0,0.0,115.0
19.0,34.0,47.0,0.0,131.0
30.0,35.0,35.0,0.0,103.0
15.0,39.0,46.0,0.0,130.0
15.0,38.0,47.0,0.0,132.0
22.0,39.0,39.0,0.0,114.0
19.0,27.0,54.0,0.0,126.0
23.0,35.0,42.0,0.0,120.0
31.0,28.0,41.0,0.0,112.0
20.0,36.0,44.0,0.0,125.0
40.0,30.0,30.0,0.0,89.0
11.0,35.0,54.0,0.0,139.0
28.0,32.0,40.0,0.0,109.0
31.0,32.0,37.0,0.0,101.0
20.0,29.0,51.0,0.0,129.0
32.0,28.0,40.0,0.0,112.0
29.0,32.0,39.0,0.0,107.0
19.0,43.0,38.0,0.0,117.0
19.0,34.0,47.0,0.0,130.0
24.0,29.0,47.0,0.0,122.0
39.0,32.0,29.0,0.0,85.0
24.0,38.0,38.0,0.0,111.0
41.0,22.0,37.0,0.0,98.0
25.0,37.0,38.0,0.0,112.0
22.0,27.0,51.0,0.0,129.0
28.0,44.0,28.0,0.0,101.0
40.0,27.0,33.0,0.0,89.0
18.0,38.0,44.0,0.0,126.0
20.0,32.0,48.0,0.0,126.0
27.0,43.0,30.0,0.0,101.0
22.0,32.0,46.0,0.0,116.0
32.0,29.0,39.0,0.0,113.0
32.0,32.0,36.0,0.0,104.0
25.0,24.0,51.0,0.0,124.0
20.0,36.0,44.0,0.0,124.0
30.0,31.0,39.0,0.0,106.0
13.0,35.0,52.0,0.0,132.0
24.0,30.0,46.0,0.0,124.0
18.0,39.0,43.0,0.0,127.0
24.0,42.0,34.0,0.0,107.0
19.0,36.0,45.0,0.0,126.0
21.0,37.0,42.0,0.0,118.0
25.0,40.0,35.0,0.0,108.0
19.0,37.0,44.0,0.0,122.0
22.0,35.0,43.0,0.0,119.0
25.0,37.0,38.0,0.0,111.0
22.0,41.0,37.0,0.0,114.0
18.0,35.0,47.0,0.0,136.0
31.0,26.0,43.0,0.0,113.0
23.0,35.0,42.0,0.0,119.0
30.0,34.0,36.0,0.0,109.0
21.0,28.0,51.0,0.0,129.0
23.0,36.0,41.0,0.0,113.0
24.0,34.0,42.0,0.0,118.0
23.0,42.0,35.0,0.0,112.0
26.0,31.0,43.0,0.0,121.0
21.0,36.0,43.0,0.0,120.0
23.0,28.0,49.0,0.0,122.0
30.0,31.0,39.0,0.0,105.0
25.0,39.0,36.0,0.0,107.0
34.0,34.0,32.0,0.0,95.0
22.0,32.0,46.0,0.0,122.0
20.0,38.0,42.0,0.0,123.0
10.0,42.0,48.0,0.0,138.0
16.0,34.0,50.0,0.0,129.0
19.0,38.0,43.0,0.0,127.0
26.0,27.0,47.0,0.0,125.0
23.0,33.0,44.0,0.0,120.0
20.0,28.0,52.0,0.0,129.0
27.0,38.0,35.0,0.0,110.0
25.0,38.0,37.0,0.0,116.0
26.0,31.0,43.0,0.0,122.0
28.0,29.0,43.0,0.0,109.0
21.0,33.0,46.0,0.0,122.0
26.0,40.0,34.0,0.0,105.0
19.0,31.0,50.0,0.0,131.0
21.0,33.0,46.0,0.0,121.0
29.0,38.0,33.0,0.0,109.0
19.0,35.0,46.0,0.0,124.0
21.0,34.0,45.0,0.0,124.0
21.0,36.0,43.0,0.0,129.0
12.0,35.0,53.0,0.0,143.0
24.0,43.0,33.0,0.0,107.0
27.0,38.0,35.0,0.0,103.0
23.0,38.0,39.0,0.0,115.0
16.0,39.0,45.0,0.0,127.0
19.0,34.0,47.0,0.0,130.0
25.0,36.0,39.0,0.0,113.0
15.0,44.0,41.0,0.0,128.0
20.0,35.0,45.0,0.0,120.0
27.0,31.0,42.0,0.0,114.0
20.0,29.0,51.0,0.0,129.0
26.0,31.0,43.0,0.0,116.0
20.0,31.0,49.0,0.0,129.0
25.0,32.0,43.0,0.0,120.0
25.0,36.0,39.0,0.0,117.0
24.0,37.0,39.0,0.0,109.0
26.0,24.0,50.0,0.0,129.0
23.0,28.0,49.0,0.0,123.0
24.0,28.0,48.0,0.0,121.0
21.0,40.0,39.0,0.0,116.0
18.0,37.0,45.0,0.0,121.0
24.0,31.0,45.0,0.0,117.0
27.0,31.0,42.0,0.0,117.0
24.0,37.0,39.0,0.0,118.0
17.0,33.0,50.0,0.0,131.0
20.0,34.0,46.0,0.0,129.0
31.0,32.0,37.0,0.0,99.0
34.0,36.0,30.0,0.0,99.0
21.0,38.0,41.0,0.0,116.0
23.0,34.0,43.0,0.0,121.0
24.0,32.0,44.0,0.0,117.0
25.0,40.0,35.0,0.0,110.0
27.0,31.0,42.0,0.0,114.0
30.0,34.0,36.0,0.0,104.0
24.0,28.0,48.0,0.0,123.0
22.0,35.0,43.0,0.0,124.0
32.0,33.0,35.0,0.0,104.0
21.0,34.0,45.0,0.0,119.0
23.0,28.0,49.0,0.0,123.0
22.0,35.0,43.0,0.0,125.0
31.0,34.0,35.0,0.0,101.0
27.0,30.0,43.0,0.0,116.0
24.0,29.0,47.0,0.0,120.0
31.0,25.0,44.0,0.0,113.0
23.0,44.0,33.0,0.0,116.0
15.0,34.0,51.0,0.0,137.0
30.0,35.0,35.0,0.0,102.0
