infections,diagnosed,susceptible,steps
36.0,31.0,33.0,3978.0
26.0,40.0,34.0,3715.0
36.0,45.0,19.0,3653.0
24.0,37.0,39.0,3545.0
42.0,43.0,15.0,3509.0
31.0,45.0,24.0,3544.0
36.0,29.0,35.0,4014.0
29.0,39.0,32.0,3699.0
32.0,36.0,32.0,3826.0
28.0,44.0,28.0,3715.0
27.0,40.0,33.0,3716.0
45.0,38.0,17.0,4041.0
36.0,41.0,23.0,3738.0
31.0,41.0,28.0,3606.0
34.0,40.0,26.0,3910.0
39.0,46.0,15.0,3797.0
37.0,45.0,18.0,3769.0
25.0,50.0,25.0,3579.0
46.0,35.0,19.0,3900.0
31.0,36.0,33.0,3709.0
29.0,47.0,24.0,3749.0
39.0,42.0,19.0,3518.0
35.0,47.0,18.0,3697.0
40.0,33.0,27.0,3998.0
32.0,42.0,26.0,3929.0
26.0,43.0,31.0,3649.0
24.0,48.0,28.0,3386.0
39.0,36.0,25.0,3544.0
34.0,51.0,15.0,3747.0
37.0,49.0,14.0,3525.0
32.0,43.0,25.0,3697.0
32.0,33.0,35.0,3993.0
34.0,32.0,34.0,4016.0
29.0,46.0,25.0,3666.0
33.0,45.0,22.0,3659.0
28.0,47.0,25.0,3528.0
29.0,33.0,38.0,3764.0
33.0,40.0,27.0,3685.0
29.0,47.0,24.0,3516.0
29.0,41.0,30.0,3328.0
35.0,47.0,18.0,3635.0
40.0,43.0,17.0,3602.0
26.0,42.0,32.0,3772.0
29.0,53.0,18.0,3760.0
34.0,36.0,30.0,3832.0
28.0,44.0,28.0,3695.0
39.0,35.0,26.0,3889.0
46.0,32.0,22.0,3803.0
35.0,43.0,22.0,3584.0
29.0,43.0,28.0,3617.0
30.0,40.0,30.0,3719.0
34.0,41.0,25.0,3988.0
37.0,44.0,19.0,3721.0
29.0,50.0,21.0,3672.0
42.0,34.0,24.0,3941.0
28.0,48.0,24.0,3640.0
39.0,36.0,25.0,3711.0
32.0,42.0,26.0,3772.0
31.0,37.0,32.0,3737.0
31.0,28.0,41.0,3888.0
29.0,41.0,30.0,3727.0
35.0,41.0,24.0,3658.0
30.0,48.0,22.0,3590.0
33.0,41.0,26.0,3572.0
26.0,56.0,18.0,3513.0
37.0,39.0,24.0,3700.0
39.0,37.0,24.0,3924.0
30.0,58.0,12.0,3460.0
28.0,50.0,22.0,3524.0
33.0,45.0,22.0,3469.0
30.0,44.0,26.0,3732.0
35.0,42.0,23.0,3784.0
25.0,50.0,25.0,3561.0
29.0,47.0,24.0,3633.0
35.0,42.0,23.0,3884.0
32.0,49.0,19.0,3651.0
29.0,52.0,19.0,3566.0
24.0,39.0,37.0,3764.0
43.0,36.0,21.0,3748.0
30.0,42.0,28.0,3635.0
38.0,38.0,24.0,3746.0
45.0,40.0,15.0,3733.0
26.0,37.0,37.0,3843.0
31.0,46.0,23.0,3625.0
35.0,42.0,23.0,3616.0
35.0,36.0,29.0,3904.0
37.0,41.0,22.0,3531.0
36.0,44.0,20.0,3827.0
34.0,41.0,25.0,3710.0
37.0,35.0,28.0,3739.0
40.0,45.0,15.0,3781.0
28.0,57.0,15.0,3300.0
45.0,40.0,15.0,3687.0
32.0,33.0,35.0,3806.0
28.0,40.0,32.0,3728.0
25.0,39.0,36.0,3714.0
26.0,48.0,26.0,3610.0
33.0,47.0,20.0,3617.0
30.0,49.0,21.0,3506.0
34.0,36.0,30.0,3932.0
29.0,38.0,33.0,3771.0
20.0,45.0,35.0,3685.0
33.0,51.0,16.0,3684.0
40.0,50.0,10.0,3911.0
33.0,40.0,27.0,3635.0
34.0,45.0,21.0,3690.0
31.0,38.0,31.0,3792.0
42.0,38.0,20.0,3757.0
40.0,39.0,21.0,3766.0
33.0,51.0,16.0,3749.0
33.0,42.0,25.0,3868.0
29.0,57.0,14.0,3656.0
35.0,43.0,22.0,3810.0
26.0,43.0,31.0,3428.0
34.0,42.0,24.0,3695.0
27.0,51.0,22.0,3518.0
25.0,39.0,36.0,3617.0
26.0,52.0,22.0,3465.0
39.0,32.0,29.0,3776.0
37.0,36.0,27.0,3726.0
31.0,49.0,20.0,3698.0
35.0,40.0,25.0,3787.0
33.0,40.0,27.0,3624.0
30.0,53.0,17.0,3709.0
24.0,34.0,42.0,3799.0
29.0,36.0,35.0,3734.0
34.0,46.0,20.0,3804.0
35.0,44.0,21.0,3582.0
37.0,49.0,14.0,3710.0
32.0,39.0,29.0,3708.0
40.0,38.0,22.0,3876.0
34.0,40.0,26.0,3711.0
36.0,38.0,26.0,3563.0
37.0,38.0,25.0,3673.0
39.0,39.0,22.0,3696.0
22.0,52.0,26.0,3564.0
28.0,51.0,21.0,3584.0
27.0,41.0,32.0,3851.0
23.0,49.0,28.0,3641.0
30.0,50.0,20.0,3762.0
35.0,48.0,17.0,3662.0
42.0,36.0,22.0,3844.0
35.0,45.0,20.0,3789.0
37.0,36.0,27.0,3892.0
34.0,50.0,16.0,3802.0
30.0,45.0,25.0,3698.0
18.0,44.0,38.0,3476.0
37.0,53.0,10.0,3716.0
25.0,52.0,23.0,3687.0
27.0,45.0,28.0,3575.0
35.0,42.0,23.0,3729.0
33.0,31.0,36.0,3727.0
31.0,46.0,23.0,3604.0
31.0,44.0,25.0,3588.0
29.0,53.0,18.0,3584.0
29.0,52.0,19.0,3556.0
33.0,42.0,25.0,3692.0
36.0,45.0,19.0,3661.0
27.0,48.0,25.0,3624.0
37.0,50.0,13.0,3881.0
28.0,52.0,20.0,3511.0
33.0,51.0,16.0,3544.0
30.0,39.0,31.0,3709.0
39.0,29.0,32.0,3999.0
27.0,46.0,27.0,3789.0
32.0,38.0,30.0,3668.0
28.0,35.0,37.0,3810.0
34.0,45.0,21.0,3645.0
24.0,37.0,39.0,3892.0
36.0,32.0,32.0,3822.0
35.0,36.0,29.0,3869.0
35.0,45.0,20.0,3649.0
32.0,54.0,14.0,3713.0
32.0,43.0,25.0,3612.0
33.0,48.0,19.0,3795.0
29.0,50.0,21.0,3845.0
34.0,34.0,32.0,3698.0
34.0,42.0,24.0,3770.0
35.0,40.0,25.0,3726.0
