infections,diagnosed,susceptible,steps
11.0,13.0,76.0,2135.0
8.0,13.0,79.0,2254.0
8.0,15.0,77.0,2094.0
6.0,10.0,84.0,2224.0
8.0,13.0,79.0,2028.0
7.0,12.0,81.0,2077.0
3.0,12.0,85.0,2112.0
5.0,15.0,80.0,2158.0
6.0,12.0,82.0,2231.0
4.0,10.0,86.0,2174.0
3.0,13.0,84.0,2209.0
6.0,13.0,81.0,2132.0
5.0,10.0,85.0,2198.0
10.0,14.0,76.0,2203.0
3.0,9.0,88.0,2223.0
10.0,13.0,77.0,2130.0
10.0,15.0,75.0,2203.0
3.0,11.0,86.0,2146.0
6.0,10.0,84.0,2106.0
9.0,9.0,82.0,2282.0
7.0,12.0,81.0,2262.0
7.0,12.0,81.0,2065.0
5.0,17.0,78.0,2197.0
5.0,12.0,83.0,2105.0
8.0,11.0,81.0,2266.0
9.0,11.0,80.0,2159.0
12.0,10.0,78.0,2237.0
14.0,11.0,75.0,2208.0
12.0,14.0,74.0,2286.0
6.0,11.0,83.0,2210.0
16.0,18.0,66.0,2213.0
4.0,9.0,87.0,2209.0
7.0,14.0,79.0,2109.0
8.0,15.0,77.0,2077.0
5.0,11.0,84.0,2118.0
7.0,13.0,80.0,2118.0
10.0,11.0,79.0,2322.0
6.0,10.0,84.0,2295.0
6.0,10.0,84.0,2132.0
11.0,14.0,75.0,2082.0
7.0,12.0,81.0,2190.0
3.0,14.0,83.0,2135.0
5.0,13.0,82.0,2233.0
4.0,12.0,84.0,2087.0
6.0,12.0,82.0,2235.0
11.0,12.0,77.0,2316.0
8.0,10.0,82.0,2151.0
6.0,12.0,82.0,2111.0
8.0,9.0,83.0,2112.0
12.0,12.0,76.0,2273.0
6.0,12.0,82.0,2127.0
5.0,11.0,84.0,2342.0
2.0,10.0,88.0,2171.0
4.0,14.0,82.0,2256.0
5.0,10.0,85.0,2213.0
8.0,16.0,76.0,2120.0
7.0,12.0,81.0,2281.0
6.0,10.0,84.0,2195.0
9.0,16.0,75.0,2183.0
4.0,12.0,84.0,2134.0
7.0,9.0,84.0,2282.0
10.0,13.0,77.0,2304.0
10.0,13.0,77.0,2079.0
3.0,16.0,81.0,2234.0
8.0,12.0,80.0,2340.0
15.0,14.0,71.0,2198.0
4.0,11.0,85.0,2150.0
4.0,11.0,85.0,2309.0
11.0,14.0,75.0,1903.0
11.0,14.0,75.0,2166.0
4.0,10.0,86.0,2259.0
6.0,14.0,80.0,2231.0
9.0,12.0,79.0,2308.0
5.0,16.0,79.0,2172.0
3.0,13.0,84.0,2125.0
3.0,16.0,81.0,2232.0
6.0,12.0,82.0,2133.0
10.0,17.0,73.0,2268.0
2.0,13.0,85.0,2017.0
8.0,14.0,78.0,2285.0
8.0,15.0,77.0,2260.0
3.0,15.0,82.0,2131.0
8.0,10.0,82.0,2205.0
1.0,11.0,88.0,2147.0
3.0,11.0,86.0,2180.0
11.0,12.0,77.0,2179.0
3.0,11.0,86.0,2167.0
7.0,13.0,80.0,2142.0
9.0,9.0,82.0,2152.0
6.0,11.0,83.0,2091.0
12.0,14.0,74.0,2168.0
14.0,12.0,74.0,2199.0
6.0,15.0,79.0,2180.0
9.0,14.0,77.0,2090.0
6.0,15.0,79.0,2193.0
5.0,11.0,84.0,2232.0
12.0,13.0,75.0,2199.0
6.0,13.0,81.0,2245.0
10.0,12.0,78.0,2219.0
8.0,14.0,78.0,2105.0
15.0,17.0,68.0,2222.0
7.0,14.0,79.0,2210.0
8.0,11.0,81.0,2235.0
5.0,11.0,84.0,2056.0
9.0,15.0,76.0,2142.0
5.0,10.0,85.0,2105.0
8.0,12.0,80.0,2157.0
5.0,16.0,79.0,2110.0
5.0,8.0,87.0,2124.0
8.0,11.0,81.0,2179.0
4.0,14.0,82.0,2089.0
7.0,10.0,83.0,2028.0
9.0,15.0,76.0,2115.0
6.0,17.0,77.0,2266.0
8.0,15.0,77.0,2166.0
6.0,11.0,83.0,2224.0
7.0,17.0,76.0,2236.0
7.0,10.0,83.0,2227.0
3.0,12.0,85.0,2233.0
6.0,13.0,81.0,2195.0
12.0,15.0,73.0,2247.0
1.0,11.0,88.0,2100.0
7.0,15.0,78.0,2295.0
10.0,12.0,78.0,2189.0
6.0,13.0,81.0,2246.0
3.0,12.0,85.0,2069.0
12.0,15.0,73.0,2323.0
12.0,13.0,75.0,2174.0
6.0,12.0,82.0,2256.0
9.0,12.0,79.0,2205.0
6.0,17.0,77.0,2211.0
13.0,15.0,72.0,2310.0
10.0,21.0,69.0,2171.0
9.0,14.0,77.0,2238.0
12.0,17.0,71.0,2187.0
6.0,12.0,82.0,2236.0
4.0,13.0,83.0,2074.0
4.0,17.0,79.0,2103.0
6.0,16.0,78.0,2110.0
11.0,11.0,78.0,2227.0
14.0,9.0,77.0,2245.0
4.0,16.0,80.0,2072.0
4.0,11.0,85.0,2145.0
8.0,12.0,80.0,2197.0
15.0,10.0,75.0,2209.0
10.0,15.0,75.0,2227.0
15.0,14.0,71.0,2168.0
6.0,10.0,84.0,2154.0
6.0,12.0,82.0,2312.0
7.0,11.0,82.0,2201.0
10.0,14.0,76.0,2123.0
5.0,12.0,83.0,2068.0
9.0,13.0,78.0,2160.0
4.0,13.0,83.0,2185.0
8.0,12.0,80.0,2268.0
10.0,17.0,73.0,2091.0
9.0,15.0,76.0,2199.0
8.0,13.0,79.0,2217.0
11.0,8.0,81.0,2333.0
14.0,17.0,69.0,2169.0
6.0,9.0,85.0,2241.0
4.0,13.0,83.0,2245.0
9.0,12.0,79.0,2197.0
4.0,13.0,83.0,2119.0
6.0,10.0,84.0,2129.0
5.0,14.0,81.0,2131.0
10.0,12.0,78.0,2152.0
8.0,12.0,80.0,2251.0
6.0,12.0,82.0,2155.0
7.0,9.0,84.0,2297.0
11.0,11.0,78.0,2302.0
9.0,12.0,79.0,2083.0
5.0,11.0,84.0,2164.0
6.0,11.0,83.0,2148.0
5.0,10.0,85.0,2293.0
8.0,13.0,79.0,2190.0
8.0,12.0,80.0,2194.0
5.0,12.0,83.0,2195.0
5.0,11.0,84.0,2254.0
