infections,diagnosed,susceptible,steps
22.0,74.0,4.0,56443.0
24.0,75.0,1.0,55641.0
24.0,74.0,2.0,56194.0
27.0,71.0,2.0,57219.0
23.0,75.0,2.0,54614.0
25.0,73.0,2.0,56056.0
27.0,70.0,3.0,54701.0
23.0,74.0,3.0,57301.0
28.0,71.0,1.0,56590.0
29.0,70.0,1.0,58717.0
20.0,79.0,1.0,54832.0
29.0,70.0,1.0,57135.0
27.0,70.0,3.0,56793.0
21.0,78.0,1.0,55598.0
25.0,74.0,1.0,58350.0
28.0,69.0,3.0,56604.0
29.0,69.0,2.0,57988.0
27.0,71.0,2.0,56037.0
34.0,65.0,1.0,58268.0
33.0,66.0,1.0,58230.0
30.0,69.0,1.0,58465.0
32.0,66.0,2.0,59246.0
24.0,74.0,2.0,55984.0
30.0,70.0,0.0,58146.0
30.0,68.0,2.0,57433.0
25.0,73.0,2.0,57883.0
24.0,73.0,3.0,56622.0
29.0,70.0,1.0,56745.0
32.0,66.0,2.0,56468.0
30.0,69.0,1.0,57719.0
28.0,70.0,2.0,57168.0
29.0,70.0,1.0,58178.0
26.0,71.0,3.0,56278.0
33.0,64.0,3.0,58429.0
22.0,77.0,1.0,54756.0
28.0,72.0,0.0,56861.0
27.0,71.0,2.0,56249.0
32.0,67.0,1.0,57274.0
29.0,69.0,2.0,57424.0
31.0,69.0,0.0,57399.0
27.0,71.0,2.0,56308.0
25.0,73.0,2.0,56011.0
28.0,70.0,2.0,59144.0
27.0,71.0,2.0,58732.0
35.0,63.0,2.0,58327.0
26.0,71.0,3.0,56230.0
27.0,72.0,1.0,57088.0
24.0,75.0,1.0,53981.0
23.0,75.0,2.0,55654.0
26.0,72.0,2.0,55258.0
21.0,76.0,3.0,56906.0
29.0,71.0,0.0,57518.0
28.0,70.0,2.0,57163.0
21.0,77.0,2.0,55354.0
26.0,73.0,1.0,56261.0
20.0,79.0,1.0,53537.0
29.0,69.0,2.0,58104.0
25.0,72.0,3.0,56201.0
31.0,69.0,0.0,58285.0
26.0,74.0,0.0,58604.0
28.0,71.0,1.0,57623.0
30.0,67.0,3.0,56764.0
27.0,72.0,1.0,57491.0
33.0,65.0,2.0,58611.0
26.0,73.0,1.0,54956.0
27.0,71.0,2.0,55746.0
30.0,68.0,2.0,57966.0
30.0,70.0,0.0,55640.0
31.0,67.0,2.0,57100.0
21.0,78.0,1.0,54295.0
25.0,73.0,2.0,55938.0
26.0,73.0,1.0,56718.0
31.0,69.0,0.0,58189.0
28.0,72.0,0.0,58395.0
19.0,78.0,3.0,55536.0
22.0,76.0,2.0,54003.0
27.0,71.0,2.0,57900.0
26.0,72.0,2.0,54563.0
28.0,72.0,0.0,56146.0
27.0,72.0,1.0,56239.0
32.0,68.0,0.0,56890.0
25.0,72.0,3.0,56989.0
31.0,68.0,1.0,58208.0
24.0,73.0,3.0,57479.0
28.0,70.0,2.0,57351.0
22.0,76.0,2.0,57367.0
28.0,70.0,2.0,56762.0
28.0,72.0,0.0,58408.0
23.0,75.0,2.0,55864.0
29.0,70.0,1.0,57144.0
28.0,70.0,2.0,55992.0
38.0,61.0,1.0,57338.0
24.0,72.0,4.0,57821.0
33.0,65.0,2.0,57862.0
30.0,69.0,1.0,55850.0
25.0,74.0,1.0,55797.0
31.0,67.0,2.0,58258.0
24.0,74.0,2.0,55337.0
26.0,72.0,2.0,56649.0
32.0,67.0,1.0,58464.0
28.0,69.0,3.0,56268.0
24.0,74.0,2.0,55134.0
25.0,74.0,1.0,57865.0
26.0,73.0,1.0,56013.0
22.0,76.0,2.0,58249.0
21.0,76.0,3.0,55093.0
31.0,68.0,1.0,56855.0
32.0,66.0,2.0,59052.0
25.0,74.0,1.0,56290.0
25.0,73.0,2.0,56471.0
24.0,74.0,2.0,55889.0
20.0,77.0,3.0,53880.0
37.0,61.0,2.0,59089.0
26.0,72.0,2.0,57440.0
24.0,74.0,2.0,56970.0
28.0,70.0,2.0,56370.0
22.0,78.0,0.0,56382.0
28.0,70.0,2.0,58534.0
20.0,75.0,5.0,57860.0
24.0,75.0,1.0,55549.0
22.0,76.0,2.0,54595.0
24.0,75.0,1.0,54991.0
24.0,72.0,4.0,55183.0
27.0,71.0,2.0,56375.0
32.0,67.0,1.0,56878.0
35.0,64.0,1.0,57583.0
32.0,66.0,2.0,58361.0
29.0,69.0,2.0,57814.0
33.0,64.0,3.0,56723.0
24.0,75.0,1.0,55724.0
31.0,65.0,4.0,57042.0
21.0,76.0,3.0,57143.0
27.0,70.0,3.0,56810.0
29.0,70.0,1.0,57941.0
32.0,66.0,2.0,59273.0
32.0,66.0,2.0,59511.0
24.0,74.0,2.0,55057.0
22.0,75.0,3.0,54702.0
33.0,66.0,1.0,57894.0
21.0,77.0,2.0,57769.0
27.0,71.0,2.0,55873.0
28.0,71.0,1.0,56768.0
28.0,69.0,3.0,57119.0
30.0,69.0,1.0,55489.0
30.0,68.0,2.0,58845.0
27.0,71.0,2.0,56497.0
34.0,66.0,0.0,57082.0
30.0,70.0,0.0,56759.0
28.0,72.0,0.0,57722.0
31.0,67.0,2.0,58239.0
26.0,72.0,2.0,56896.0
27.0,71.0,2.0,58317.0
33.0,64.0,3.0,59024.0
21.0,79.0,0.0,56693.0
24.0,76.0,0.0,56223.0
31.0,69.0,0.0,58017.0
30.0,69.0,1.0,57928.0
22.0,77.0,1.0,55822.0
30.0,68.0,2.0,58230.0
23.0,75.0,2.0,55764.0
27.0,71.0,2.0,56711.0
26.0,73.0,1.0,56843.0
35.0,62.0,3.0,60774.0
31.0,68.0,1.0,58141.0
18.0,81.0,1.0,53357.0
24.0,76.0,0.0,55353.0
23.0,74.0,3.0,56399.0
31.0,69.0,0.0,58945.0
23.0,76.0,1.0,56089.0
26.0,70.0,4.0,57066.0
27.0,71.0,2.0,56243.0
30.0,68.0,2.0,57787.0
31.0,69.0,0.0,58783.0
24.0,74.0,2.0,56225.0
26.0,74.0,0.0,58736.0
30.0,68.0,2.0,58281.0
29.0,70.0,1.0,56420.0
33.0,65.0,2.0,58838.0
20.0,77.0,3.0,56171.0
