S,I,D,R,steps
13.0,40.0,47.0,0.0,132.0
10.0,38.0,52.0,0.0,135.0
18.0,32.0,50.0,0.0,127.0
23.0,38.0,39.0,0.0,117.0
17.0,39.0,44.0,0.0,125.0
17.0,33.0,50.0,0.0,127.0
33.0,31.0,36.0,0.0,98.0
20.0,36.0,44.0,0.0,123.0
19.0,31.0,50.0,0.0,128.0
18.0,39.0,43.0,0.0,120.0
29.0,39.0,32.0,0.0,99.0
13.0,40.0,47.0,0.0,129.0
14.0,33.0,53.0,0.0,132.0
12.0,35.0,53.0,0.0,139.0
24.0,32.0,44.0,0.0,119.0
26.0,37.0,37.0,0.0,108.0
22.0,41.0,37.0,0.0,110.0
14.0,40.0,46.0,0.0,128.0
17.0,41.0,42.0,0.0,121.0
27.0,27.0,46.0,0.0,117.0
22.0,31.0,47.0,0.0,120.0
19.0,35.0,46.0,0.0,124.0
28.0,45.0,27.0,0.0,95.0
14.0,33.0,53.0,0.0,140.0
11.0,35.0,54.0,0.0,139.0
18.0,34.0,48.0,0.0,124.0
18.0,41.0,41.0,0.0,118.0
21.0,40.0,39.0,0.0,122.0
36.0,33.0,31.0,0.0,88.0
16.0,39.0,45.0,0.0,122.0
24.0,33.0,43.0,0.0,117.0
18.0,45.0,37.0,0.0,117.0
13.0,42.0,45.0,0.0,129.0
19.0,35.0,46.0,0.0,126.0
21.0,34.0,45.0,0.0,119.0
23.0,44.0,33.0,0.0,105.0
23.0,44.0,33.0,0.0,105.0
29.0,33.0,38.0,0.0,106.0
14.0,28.0,58.0,0.0,144.0
19.0,41.0,40.0,0.0,116.0
18.0,29.0,53.0,0.0,133.0
20.0,39.0,41.0,0.0,116.0
24.0,38.0,38.0,0.0,108.0
15.0,37.0,48.0,0.0,128.0
15.0,46.0,39.0,0.0,119.0
21.0,37.0,42.0,0.0,114.0
31.0,38.0,31.0,0.0,96.0
20.0,39.0,41.0,0.0,118.0
22.0,38.0,40.0,0.0,115.0
18.0,32.0,50.0,0.0,125.0
17.0,35.0,48.0,0.0,126.0
14.0,44.0,42.0,0.0,124.0
18.0,33.0,49.0,0.0,129.0
24.0,36.0,40.0,0.0,112.0
25.0,32.0,43.0,0.0,112.0
18.0,35.0,47.0,0.0,125.0
14.0,36.0,50.0,0.0,131.0
18.0,38.0,44.0,0.0,123.0
14.0,46.0,40.0,0.0,120.0
19.0,39.0,42.0,0.0,120.0
19.0,31.0,50.0,0.0,128.0
21.0,37.0,42.0,0.0,114.0
17.0,33.0,50.0,0.0,129.0
15.0,35.0,50.0,0.0,129.0
18.0,41.0,41.0,0.0,122.0
21.0,35.0,44.0,0.0,120.0
16.0,32.0,52.0,0.0,135.0
13.0,36.0,51.0,0.0,131.0
18.0,35.0,47.0,0.0,126.0
15.0,34.0,51.0,0.0,133.0
13.0,36.0,51.0,0.0,135.0
22.0,35.0,43.0,0.0,118.0
15.0,37.0,48.0,0.0,126.0
23.0,35.0,42.0,0.0,119.0
17.0,35.0,48.0,0.0,128.0
22.0,37.0,41.0,0.0,118.0
13.0,42.0,45.0,0.0,125.0
18.0,32.0,50.0,0.0,129.0
16.0,39.0,45.0,0.0,125.0
21.0,35.0,44.0,0.0,118.0
18.0,43.0,39.0,0.0,116.0
14.0,40.0,46.0,0.0,128.0
24.0,34.0,42.0,0.0,111.0
14.0,37.0,49.0,0.0,130.0
18.0,29.0,53.0,0.0,129.0
22.0,33.0,45.0,0.0,119.0
11.0,36.0,53.0,0.0,135.0
15.0,34.0,51.0,0.0,130.0
21.0,32.0,47.0,0.0,122.0
20.0,31.0,49.0,0.0,123.0
17.0,37.0,46.0,0.0,127.0
22.0,26.0,52.0,0.0,130.0
19.0,35.0,46.0,0.0,121.0
19.0,38.0,43.0,0.0,117.0
27.0,32.0,41.0,0.0,109.0
19.0,34.0,47.0,0.0,122.0
25.0,35.0,40.0,0.0,113.0
25.0,35.0,40.0,0.0,110.0
22.0,40.0,38.0,0.0,113.0
18.0,39.0,43.0,0.0,119.0
17.0,31.0,52.0,0.0,132.0
21.0,47.0,32.0,0.0,109.0
20.0,46.0,34.0,0.0,112.0
20.0,33.0,47.0,0.0,127.0
23.0,32.0,45.0,0.0,114.0
9.0,40.0,51.0,0.0,138.0
13.0,42.0,45.0,0.0,128.0
19.0,37.0,44.0,0.0,121.0
17.0,30.0,53.0,0.0,128.0
15.0,40.0,45.0,0.0,128.0
24.0,39.0,37.0,0.0,111.0
20.0,37.0,43.0,0.0,114.0
11.0,35.0,54.0,0.0,135.0
15.0,37.0,48.0,0.0,128.0
16.0,39.0,45.0,0.0,126.0
23.0,40.0,37.0,0.0,106.0
29.0,33.0,38.0,0.0,103.0
19.0,31.0,50.0,0.0,129.0
12.0,36.0,52.0,0.0,139.0
24.0,36.0,40.0,0.0,110.0
17.0,34.0,49.0,0.0,130.0
16.0,31.0,53.0,0.0,133.0
20.0,30.0,50.0,0.0,128.0
11.0,38.0,51.0,0.0,139.0
17.0,27.0,56.0,0.0,134.0
14.0,36.0,50.0,0.0,132.0
22.0,43.0,35.0,0.0,108.0
10.0,34.0,56.0,0.0,143.0
24.0,42.0,34.0,0.0,107.0
14.0,48.0,38.0,0.0,120.0
21.0,39.0,40.0,0.0,112.0
24.0,38.0,38.0,0.0,108.0
10.0,38.0,52.0,0.0,139.0
30.0,24.0,46.0,0.0,109.0
25.0,30.0,45.0,0.0,117.0
17.0,36.0,47.0,0.0,129.0
18.0,33.0,49.0,0.0,126.0
22.0,29.0,49.0,0.0,124.0
14.0,41.0,45.0,0.0,127.0
22.0,46.0,32.0,0.0,105.0
28.0,30.0,42.0,0.0,106.0
17.0,37.0,46.0,0.0,120.0
10.0,42.0,48.0,0.0,137.0
23.0,38.0,39.0,0.0,113.0
17.0,32.0,51.0,0.0,127.0
24.0,38.0,38.0,0.0,110.0
16.0,37.0,47.0,0.0,123.0
16.0,37.0,47.0,0.0,129.0
29.0,31.0,40.0,0.0,105.0
24.0,41.0,35.0,0.0,106.0
13.0,31.0,56.0,0.0,143.0
10.0,39.0,51.0,0.0,135.0
26.0,34.0,40.0,0.0,111.0
31.0,36.0,33.0,0.0,97.0
23.0,38.0,39.0,0.0,112.0
22.0,31.0,47.0,0.0,120.0
13.0,33.0,54.0,0.0,139.0
22.0,37.0,41.0,0.0,114.0
13.0,40.0,47.0,0.0,129.0
11.0,36.0,53.0,0.0,135.0
27.0,30.0,43.0,0.0,112.0
24.0,29.0,47.0,0.0,120.0
16.0,32.0,52.0,0.0,130.0
20.0,43.0,37.0,0.0,111.0
15.0,36.0,49.0,0.0,127.0
16.0,32.0,52.0,0.0,132.0
18.0,30.0,52.0,0.0,138.0
16.0,35.0,49.0,0.0,127.0
17.0,32.0,51.0,0.0,130.0
21.0,37.0,42.0,0.0,116.0
17.0,37.0,46.0,0.0,125.0
20.0,34.0,46.0,0.0,121.0
31.0,37.0,32.0,0.0,96.0
13.0,38.0,49.0,0.0,131.0
12.0,32.0,56.0,0.0,137.0
27.0,31.0,42.0,0.0,109.0
14.0,41.0,45.0,0.0,124.0
15.0,39.0,46.0,0.0,128.0
20.0,36.0,44.0,0.0,120.0
25.0,35.0,40.0,0.0,110.0
20.0,32.0,48.0,0.0,121.0
32.0,40.0,28.0,0.0,90.0
21.0,36.0,43.0,0.0,121.0
17.0,35.0,48.0,0.0,130.0
28.0,36.0,36.0,0.0,103.0
17.0,46.0,37.0,0.0,113.0
22.0,35.0,43.0,0.0,119.0
31.0,32.0,37.0,0.0,103.0
22.0,35.0,43.0,0.0,122.0
18.0,30.0,52.0,0.0,131.0
22.0,35.0,43.0,0.0,115.0
26.0,35.0,39.0,0.0,113.0
15.0,28.0,57.0,0.0,137.0
25.0,38.0,37.0,0.0,108.0
16.0,41.0,43.0,0.0,125.0
20.0,42.0,38.0,0.0,110.0
16.0,34.0,50.0,0.0,133.0
14.0,45.0,41.0,0.0,126.0
20.0,37.0,43.0,0.0,123.0
16.0,33.0,51.0,0.0,133.0
18.0,29.0,53.0,0.0,128.0
18.0,34.0,48.0,0.0,125.0
14.0,38.0,48.0,0.0,130.0
29.0,34.0,37.0,0.0,105.0
21.0,34.0,45.0,0.0,119.0
27.0,33.0,40.0,0.0,109.0
25.0,32.0,43.0,0.0,116.0
19.0,33.0,48.0,0.0,125.0
20.0,28.0,52.0,0.0,125.0
17.0,33.0,50.0,0.0,132.0
20.0,30.0,50.0,0.0,124.0
13.0,31.0,56.0,0.0,136.0
24.0,37.0,39.0,0.0,108.0
28.0,30.0,42.0,0.0,111.0
24.0,35.0,41.0,0.0,115.0
16.0,39.0,45.0,0.0,121.0
13.0,37.0,50.0,0.0,134.0
15.0,35.0,50.0,0.0,135.0
23.0,36.0,41.0,0.0,115.0
11.0,40.0,49.0,0.0,131.0
21.0,40.0,39.0,0.0,115.0
21.0,33.0,46.0,0.0,125.0
15.0,36.0,49.0,0.0,126.0
15.0,35.0,50.0,0.0,130.0
18.0,38.0,44.0,0.0,122.0
12.0,44.0,44.0,0.0,124.0
21.0,31.0,48.0,0.0,123.0
23.0,33.0,44.0,0.0,116.0
19.0,30.0,51.0,0.0,129.0
19.0,32.0,49.0,0.0,127.0
21.0,36.0,43.0,0.0,113.0
25.0,33.0,42.0,0.0,114.0
16.0,38.0,46.0,0.0,128.0
20.0,33.0,47.0,0.0,123.0
21.0,36.0,43.0,0.0,120.0
18.0,32.0,50.0,0.0,130.0
23.0,37.0,40.0,0.0,113.0
17.0,39.0,44.0,0.0,124.0
13.0,34.0,53.0,0.0,139.0
15.0,42.0,43.0,0.0,127.0
15.0,30.0,55.0,0.0,135.0
14.0,42.0,44.0,0.0,126.0
21.0,47.0,32.0,0.0,107.0
21.0,38.0,41.0,0.0,119.0
18.0,36.0,46.0,0.0,121.0
19.0,29.0,52.0,0.0,125.0
18.0,36.0,46.0,0.0,128.0
16.0,33.0,51.0,0.0,131.0
32.0,27.0,41.0,0.0,102.0
25.0,34.0,41.0,0.0,113.0
11.0,44.0,45.0,0.0,130.0
17.0,38.0,45.0,0.0,127.0
23.0,35.0,42.0,0.0,115.0
21.0,36.0,43.0,0.0,119.0
20.0,41.0,39.0,0.0,115.0
20.0,42.0,38.0,0.0,120.0
15.0,29.0,56.0,0.0,135.0
12.0,37.0,51.0,0.0,132.0
19.0,31.0,50.0,0.0,126.0
17.0,35.0,48.0,0.0,128.0
16.0,38.0,46.0,0.0,126.0
28.0,38.0,34.0,0.0,102.0
20.0,40.0,40.0,0.0,116.0
19.0,42.0,39.0,0.0,115.0
16.0,43.0,41.0,0.0,116.0
15.0,35.0,50.0,0.0,132.0
17.0,42.0,41.0,0.0,125.0
27.0,31.0,42.0,0.0,111.0
22.0,32.0,46.0,0.0,117.0
15.0,36.0,49.0,0.0,132.0
12.0,36.0,52.0,0.0,133.0
33.0,28.0,39.0,0.0,107.0
23.0,37.0,40.0,0.0,109.0
21.0,29.0,50.0,0.0,122.0
19.0,31.0,50.0,0.0,133.0
17.0,40.0,43.0,0.0,119.0
20.0,39.0,41.0,0.0,119.0
22.0,30.0,48.0,0.0,119.0
17.0,45.0,38.0,0.0,118.0
22.0,34.0,44.0,0.0,117.0
20.0,36.0,44.0,0.0,124.0
13.0,41.0,46.0,0.0,128.0
18.0,42.0,40.0,0.0,118.0
18.0,31.0,51.0,0.0,128.0
20.0,35.0,45.0,0.0,122.0
21.0,44.0,35.0,0.0,110.0
14.0,44.0,42.0,0.0,125.0
17.0,34.0,49.0,0.0,126.0
20.0,42.0,38.0,0.0,115.0
18.0,42.0,40.0,0.0,116.0
18.0,32.0,50.0,0.0,127.0
18.0,43.0,39.0,0.0,120.0
25.0,28.0,47.0,0.0,115.0
22.0,33.0,45.0,0.0,121.0
19.0,35.0,46.0,0.0,119.0
26.0,31.0,43.0,0.0,112.0
22.0,33.0,45.0,0.0,118.0
23.0,32.0,45.0,0.0,113.0
15.0,30.0,55.0,0.0,135.0
23.0,30.0,47.0,0.0,120.0
22.0,29.0,49.0,0.0,126.0
24.0,32.0,44.0,0.0,114.0
