S,I,D,R,steps
71.0,12.0,17.0,0.0,41.0
73.0,10.0,17.0,0.0,36.0
73.0,13.0,14.0,0.0,32.0
71.0,15.0,14.0,0.0,36.0
70.0,11.0,19.0,0.0,40.0
77.0,8.0,15.0,0.0,33.0
74.0,10.0,16.0,0.0,34.0
77.0,9.0,14.0,0.0,30.0
76.0,11.0,13.0,0.0,28.0
75.0,12.0,13.0,0.0,29.0
85.0,4.0,11.0,0.0,21.0
79.0,5.0,16.0,0.0,28.0
79.0,6.0,15.0,0.0,29.0
85.0,6.0,9.0,0.0,15.0
70.0,14.0,16.0,0.0,40.0
66.0,19.0,15.0,0.0,40.0
73.0,9.0,18.0,0.0,36.0
82.0,5.0,13.0,0.0,23.0
70.0,13.0,17.0,0.0,39.0
80.0,7.0,13.0,0.0,25.0
60.0,23.0,17.0,0.0,52.0
69.0,15.0,16.0,0.0,39.0
82.0,8.0,10.0,0.0,21.0
79.0,5.0,16.0,0.0,30.0
76.0,15.0,9.0,0.0,25.0
72.0,14.0,14.0,0.0,34.0
79.0,5.0,16.0,0.0,30.0
63.0,13.0,24.0,0.0,53.0
61.0,14.0,25.0,0.0,54.0
69.0,15.0,16.0,0.0,38.0
72.0,8.0,20.0,0.0,42.0
73.0,12.0,15.0,0.0,35.0
80.0,8.0,12.0,0.0,26.0
61.0,19.0,20.0,0.0,53.0
62.0,20.0,18.0,0.0,49.0
77.0,11.0,12.0,0.0,25.0
70.0,13.0,17.0,0.0,38.0
73.0,13.0,14.0,0.0,38.0
70.0,14.0,16.0,0.0,38.0
73.0,8.0,19.0,0.0,38.0
68.0,14.0,18.0,0.0,41.0
77.0,9.0,14.0,0.0,30.0
77.0,9.0,14.0,0.0,27.0
63.0,22.0,15.0,0.0,42.0
72.0,12.0,16.0,0.0,34.0
82.0,7.0,11.0,0.0,20.0
57.0,26.0,17.0,0.0,51.0
70.0,9.0,21.0,0.0,41.0
63.0,19.0,18.0,0.0,48.0
80.0,9.0,11.0,0.0,21.0
66.0,18.0,16.0,0.0,43.0
76.0,7.0,17.0,0.0,33.0
73.0,16.0,11.0,0.0,29.0
70.0,11.0,19.0,0.0,42.0
66.0,16.0,18.0,0.0,46.0
70.0,15.0,15.0,0.0,37.0
65.0,11.0,24.0,0.0,53.0
69.0,10.0,21.0,0.0,45.0
72.0,13.0,15.0,0.0,34.0
74.0,13.0,13.0,0.0,31.0
62.0,21.0,17.0,0.0,45.0
61.0,19.0,20.0,0.0,53.0
74.0,11.0,15.0,0.0,34.0
78.0,9.0,13.0,0.0,28.0
61.0,20.0,19.0,0.0,52.0
73.0,11.0,16.0,0.0,36.0
73.0,12.0,15.0,0.0,37.0
64.0,19.0,17.0,0.0,43.0
74.0,10.0,16.0,0.0,34.0
71.0,11.0,18.0,0.0,38.0
70.0,15.0,15.0,0.0,35.0
81.0,7.0,12.0,0.0,22.0
72.0,11.0,17.0,0.0,36.0
65.0,18.0,17.0,0.0,44.0
80.0,7.0,13.0,0.0,26.0
69.0,13.0,18.0,0.0,40.0
72.0,16.0,12.0,0.0,31.0
61.0,21.0,18.0,0.0,48.0
66.0,17.0,17.0,0.0,45.0
72.0,12.0,16.0,0.0,34.0
74.0,9.0,17.0,0.0,35.0
68.0,15.0,17.0,0.0,39.0
77.0,11.0,12.0,0.0,26.0
77.0,7.0,16.0,0.0,30.0
75.0,8.0,17.0,0.0,34.0
82.0,6.0,12.0,0.0,21.0
80.0,9.0,11.0,0.0,22.0
76.0,12.0,12.0,0.0,27.0
66.0,18.0,16.0,0.0,41.0
72.0,10.0,18.0,0.0,38.0
74.0,11.0,15.0,0.0,31.0
64.0,18.0,18.0,0.0,46.0
72.0,19.0,9.0,0.0,28.0
78.0,7.0,15.0,0.0,27.0
74.0,13.0,13.0,0.0,31.0
78.0,8.0,14.0,0.0,27.0
72.0,13.0,15.0,0.0,36.0
65.0,14.0,21.0,0.0,50.0
71.0,14.0,15.0,0.0,35.0
84.0,4.0,12.0,0.0,18.0
76.0,7.0,17.0,0.0,32.0
72.0,17.0,11.0,0.0,32.0
77.0,12.0,11.0,0.0,26.0
67.0,18.0,15.0,0.0,39.0
72.0,12.0,16.0,0.0,35.0
71.0,8.0,21.0,0.0,42.0
62.0,14.0,24.0,0.0,55.0
70.0,14.0,16.0,0.0,40.0
64.0,19.0,17.0,0.0,46.0
74.0,14.0,12.0,0.0,30.0
73.0,14.0,13.0,0.0,32.0
65.0,15.0,20.0,0.0,47.0
70.0,7.0,23.0,0.0,47.0
57.0,22.0,21.0,0.0,57.0
76.0,11.0,13.0,0.0,30.0
68.0,11.0,21.0,0.0,47.0
63.0,13.0,24.0,0.0,51.0
77.0,8.0,15.0,0.0,33.0
71.0,13.0,16.0,0.0,38.0
74.0,9.0,17.0,0.0,33.0
79.0,7.0,14.0,0.0,27.0
76.0,8.0,16.0,0.0,32.0
71.0,11.0,18.0,0.0,39.0
72.0,12.0,16.0,0.0,34.0
73.0,10.0,17.0,0.0,36.0
54.0,20.0,26.0,0.0,62.0
71.0,15.0,14.0,0.0,36.0
66.0,17.0,17.0,0.0,42.0
71.0,13.0,16.0,0.0,37.0
65.0,12.0,23.0,0.0,51.0
67.0,15.0,18.0,0.0,42.0
75.0,11.0,14.0,0.0,34.0
72.0,16.0,12.0,0.0,32.0
77.0,12.0,11.0,0.0,24.0
74.0,13.0,13.0,0.0,32.0
61.0,20.0,19.0,0.0,54.0
60.0,20.0,20.0,0.0,51.0
68.0,10.0,22.0,0.0,45.0
72.0,7.0,21.0,0.0,41.0
70.0,10.0,20.0,0.0,43.0
70.0,14.0,16.0,0.0,38.0
70.0,16.0,14.0,0.0,34.0
77.0,10.0,13.0,0.0,29.0
69.0,13.0,18.0,0.0,43.0
63.0,13.0,24.0,0.0,55.0
70.0,8.0,22.0,0.0,45.0
59.0,20.0,21.0,0.0,54.0
71.0,12.0,17.0,0.0,38.0
62.0,14.0,24.0,0.0,55.0
72.0,12.0,16.0,0.0,36.0
74.0,11.0,15.0,0.0,34.0
71.0,17.0,12.0,0.0,33.0
77.0,9.0,14.0,0.0,29.0
78.0,11.0,11.0,0.0,29.0
67.0,9.0,24.0,0.0,49.0
84.0,3.0,13.0,0.0,22.0
69.0,11.0,20.0,0.0,43.0
76.0,10.0,14.0,0.0,29.0
82.0,5.0,13.0,0.0,21.0
58.0,18.0,24.0,0.0,59.0
73.0,12.0,15.0,0.0,35.0
84.0,5.0,11.0,0.0,23.0
71.0,12.0,17.0,0.0,38.0
78.0,6.0,16.0,0.0,28.0
59.0,19.0,22.0,0.0,57.0
80.0,7.0,13.0,0.0,24.0
63.0,18.0,19.0,0.0,51.0
71.0,12.0,17.0,0.0,42.0
69.0,12.0,19.0,0.0,44.0
66.0,18.0,16.0,0.0,41.0
72.0,14.0,14.0,0.0,33.0
75.0,14.0,11.0,0.0,29.0
67.0,15.0,18.0,0.0,47.0
72.0,14.0,14.0,0.0,38.0
68.0,14.0,18.0,0.0,45.0
65.0,13.0,22.0,0.0,48.0
78.0,7.0,15.0,0.0,29.0
73.0,9.0,18.0,0.0,37.0
71.0,14.0,15.0,0.0,38.0
73.0,8.0,19.0,0.0,39.0
61.0,13.0,26.0,0.0,58.0
78.0,6.0,16.0,0.0,29.0
70.0,17.0,13.0,0.0,35.0
82.0,5.0,13.0,0.0,23.0
66.0,16.0,18.0,0.0,47.0
78.0,8.0,14.0,0.0,29.0
76.0,9.0,15.0,0.0,29.0
66.0,14.0,20.0,0.0,44.0
60.0,15.0,25.0,0.0,58.0
66.0,12.0,22.0,0.0,47.0
64.0,14.0,22.0,0.0,49.0
68.0,15.0,17.0,0.0,40.0
78.0,9.0,13.0,0.0,26.0
68.0,11.0,21.0,0.0,46.0
78.0,7.0,15.0,0.0,28.0
70.0,11.0,19.0,0.0,41.0
72.0,10.0,18.0,0.0,37.0
78.0,11.0,11.0,0.0,23.0
66.0,15.0,19.0,0.0,43.0
62.0,13.0,25.0,0.0,54.0
81.0,8.0,11.0,0.0,21.0
65.0,12.0,23.0,0.0,50.0
77.0,9.0,14.0,0.0,28.0
78.0,10.0,12.0,0.0,25.0
80.0,5.0,15.0,0.0,27.0
71.0,8.0,21.0,0.0,41.0
66.0,16.0,18.0,0.0,46.0
64.0,15.0,21.0,0.0,49.0
71.0,14.0,15.0,0.0,35.0
73.0,13.0,14.0,0.0,35.0
67.0,17.0,16.0,0.0,43.0
72.0,13.0,15.0,0.0,34.0
84.0,5.0,11.0,0.0,18.0
69.0,11.0,20.0,0.0,44.0
68.0,15.0,17.0,0.0,39.0
62.0,18.0,20.0,0.0,50.0
78.0,8.0,14.0,0.0,28.0
73.0,10.0,17.0,0.0,37.0
74.0,9.0,17.0,0.0,39.0
67.0,21.0,12.0,0.0,37.0
75.0,9.0,16.0,0.0,31.0
82.0,6.0,12.0,0.0,20.0
75.0,12.0,13.0,0.0,30.0
81.0,5.0,14.0,0.0,25.0
70.0,13.0,17.0,0.0,41.0
80.0,7.0,13.0,0.0,24.0
57.0,28.0,15.0,0.0,50.0
81.0,8.0,11.0,0.0,22.0
75.0,13.0,12.0,0.0,29.0
72.0,15.0,13.0,0.0,32.0
65.0,20.0,15.0,0.0,42.0
63.0,19.0,18.0,0.0,47.0
74.0,9.0,17.0,0.0,37.0
71.0,15.0,14.0,0.0,34.0
68.0,17.0,15.0,0.0,41.0
68.0,10.0,22.0,0.0,46.0
68.0,11.0,21.0,0.0,48.0
79.0,11.0,10.0,0.0,22.0
72.0,15.0,13.0,0.0,34.0
68.0,13.0,19.0,0.0,42.0
64.0,22.0,14.0,0.0,42.0
76.0,13.0,11.0,0.0,25.0
70.0,9.0,21.0,0.0,44.0
69.0,14.0,17.0,0.0,41.0
74.0,10.0,16.0,0.0,33.0
75.0,7.0,18.0,0.0,35.0
81.0,7.0,12.0,0.0,22.0
69.0,14.0,17.0,0.0,39.0
69.0,14.0,17.0,0.0,38.0
83.0,5.0,12.0,0.0,22.0
69.0,14.0,17.0,0.0,40.0
74.0,14.0,12.0,0.0,30.0
71.0,11.0,18.0,0.0,39.0
59.0,20.0,21.0,0.0,53.0
71.0,15.0,14.0,0.0,34.0
77.0,6.0,17.0,0.0,34.0
77.0,10.0,13.0,0.0,29.0
73.0,11.0,16.0,0.0,35.0
75.0,9.0,16.0,0.0,33.0
76.0,7.0,17.0,0.0,31.0
76.0,7.0,17.0,0.0,33.0
65.0,13.0,22.0,0.0,47.0
67.0,12.0,21.0,0.0,44.0
75.0,14.0,11.0,0.0,27.0
74.0,13.0,13.0,0.0,33.0
76.0,8.0,16.0,0.0,31.0
80.0,3.0,17.0,0.0,29.0
71.0,13.0,16.0,0.0,38.0
61.0,17.0,22.0,0.0,54.0
72.0,11.0,17.0,0.0,36.0
84.0,7.0,9.0,0.0,16.0
65.0,21.0,14.0,0.0,42.0
80.0,7.0,13.0,0.0,23.0
76.0,10.0,14.0,0.0,31.0
73.0,9.0,18.0,0.0,38.0
75.0,12.0,13.0,0.0,34.0
71.0,15.0,14.0,0.0,34.0
72.0,12.0,16.0,0.0,38.0
71.0,14.0,15.0,0.0,36.0
73.0,11.0,16.0,0.0,33.0
57.0,28.0,15.0,0.0,49.0
67.0,10.0,23.0,0.0,46.0
74.0,13.0,13.0,0.0,30.0
69.0,15.0,16.0,0.0,39.0
74.0,14.0,12.0,0.0,31.0
64.0,14.0,22.0,0.0,50.0
63.0,11.0,26.0,0.0,56.0
68.0,11.0,21.0,0.0,44.0
63.0,18.0,19.0,0.0,52.0
67.0,16.0,17.0,0.0,41.0
78.0,11.0,11.0,0.0,24.0
64.0,16.0,20.0,0.0,48.0
69.0,14.0,17.0,0.0,41.0
75.0,11.0,14.0,0.0,31.0
72.0,11.0,17.0,0.0,38.0
71.0,12.0,17.0,0.0,41.0
81.0,7.0,12.0,0.0,23.0
78.0,8.0,14.0,0.0,26.0
75.0,10.0,15.0,0.0,31.0
56.0,19.0,25.0,0.0,60.0
76.0,11.0,13.0,0.0,28.0
66.0,15.0,19.0,0.0,48.0
82.0,9.0,9.0,0.0,18.0
68.0,11.0,21.0,0.0,44.0
73.0,6.0,21.0,0.0,46.0
66.0,17.0,17.0,0.0,42.0
78.0,7.0,15.0,0.0,29.0
70.0,14.0,16.0,0.0,36.0
66.0,13.0,21.0,0.0,48.0
78.0,6.0,16.0,0.0,30.0
59.0,24.0,17.0,0.0,49.0
66.0,17.0,17.0,0.0,42.0
80.0,8.0,12.0,0.0,25.0
73.0,11.0,16.0,0.0,37.0
81.0,9.0,10.0,0.0,21.0
75.0,10.0,15.0,0.0,32.0
74.0,11.0,15.0,0.0,32.0
81.0,7.0,12.0,0.0,24.0
70.0,9.0,21.0,0.0,42.0
76.0,10.0,14.0,0.0,30.0
72.0,8.0,20.0,0.0,40.0
71.0,11.0,18.0,0.0,38.0
67.0,15.0,18.0,0.0,44.0
74.0,12.0,14.0,0.0,30.0
78.0,10.0,12.0,0.0,27.0
71.0,11.0,18.0,0.0,39.0
73.0,11.0,16.0,0.0,36.0
81.0,6.0,13.0,0.0,22.0
68.0,14.0,18.0,0.0,41.0
65.0,12.0,23.0,0.0,49.0
77.0,7.0,16.0,0.0,30.0
65.0,12.0,23.0,0.0,53.0
66.0,16.0,18.0,0.0,43.0
73.0,8.0,19.0,0.0,38.0
79.0,8.0,13.0,0.0,27.0
78.0,7.0,15.0,0.0,27.0
78.0,7.0,15.0,0.0,27.0
63.0,17.0,20.0,0.0,48.0
62.0,20.0,18.0,0.0,47.0
75.0,7.0,18.0,0.0,35.0
75.0,6.0,19.0,0.0,37.0
75.0,10.0,15.0,0.0,31.0
65.0,17.0,18.0,0.0,44.0
68.0,16.0,16.0,0.0,41.0
73.0,15.0,12.0,0.0,29.0
78.0,8.0,14.0,0.0,28.0
83.0,4.0,13.0,0.0,20.0
76.0,10.0,14.0,0.0,28.0
68.0,13.0,19.0,0.0,45.0
73.0,14.0,13.0,0.0,30.0
73.0,14.0,13.0,0.0,30.0
58.0,19.0,23.0,0.0,56.0
75.0,10.0,15.0,0.0,31.0
76.0,11.0,13.0,0.0,28.0
72.0,12.0,16.0,0.0,35.0
79.0,9.0,12.0,0.0,23.0
76.0,12.0,12.0,0.0,27.0
73.0,16.0,11.0,0.0,29.0
69.0,16.0,15.0,0.0,37.0
82.0,7.0,11.0,0.0,20.0
77.0,7.0,16.0,0.0,30.0
78.0,10.0,12.0,0.0,26.0
77.0,9.0,14.0,0.0,29.0
80.0,7.0,13.0,0.0,26.0
73.0,9.0,18.0,0.0,35.0
57.0,18.0,25.0,0.0,58.0
55.0,19.0,26.0,0.0,63.0
61.0,22.0,17.0,0.0,47.0
71.0,10.0,19.0,0.0,40.0
58.0,23.0,19.0,0.0,55.0
67.0,15.0,18.0,0.0,41.0
73.0,11.0,16.0,0.0,33.0
64.0,20.0,16.0,0.0,44.0
72.0,15.0,13.0,0.0,32.0
73.0,9.0,18.0,0.0,39.0
81.0,5.0,14.0,0.0,26.0
74.0,8.0,18.0,0.0,35.0
72.0,10.0,18.0,0.0,37.0
88.0,3.0,9.0,0.0,15.0
65.0,12.0,23.0,0.0,51.0
75.0,13.0,12.0,0.0,29.0
68.0,7.0,25.0,0.0,48.0
65.0,12.0,23.0,0.0,49.0
77.0,7.0,16.0,0.0,33.0
78.0,6.0,16.0,0.0,32.0
77.0,11.0,12.0,0.0,25.0
84.0,6.0,10.0,0.0,16.0
71.0,10.0,19.0,0.0,40.0
70.0,12.0,18.0,0.0,41.0
64.0,16.0,20.0,0.0,48.0
68.0,16.0,16.0,0.0,41.0
65.0,15.0,20.0,0.0,46.0
66.0,15.0,19.0,0.0,44.0
65.0,19.0,16.0,0.0,43.0
78.0,5.0,17.0,0.0,34.0
78.0,7.0,15.0,0.0,27.0
76.0,12.0,12.0,0.0,27.0
67.0,16.0,17.0,0.0,41.0
73.0,13.0,14.0,0.0,32.0
67.0,16.0,17.0,0.0,46.0
72.0,9.0,19.0,0.0,39.0
80.0,7.0,13.0,0.0,26.0
77.0,12.0,11.0,0.0,25.0
64.0,19.0,17.0,0.0,45.0
73.0,11.0,16.0,0.0,37.0
83.0,4.0,13.0,0.0,20.0
62.0,23.0,15.0,0.0,43.0
81.0,8.0,11.0,0.0,23.0
71.0,12.0,17.0,0.0,36.0
69.0,15.0,16.0,0.0,40.0
70.0,13.0,17.0,0.0,37.0
52.0,21.0,27.0,0.0,69.0
64.0,15.0,21.0,0.0,51.0
63.0,15.0,22.0,0.0,51.0
77.0,6.0,17.0,0.0,32.0
75.0,12.0,13.0,0.0,31.0
69.0,14.0,17.0,0.0,40.0
81.0,5.0,14.0,0.0,24.0
70.0,8.0,22.0,0.0,45.0
70.0,11.0,19.0,0.0,39.0
83.0,4.0,13.0,0.0,22.0
81.0,6.0,13.0,0.0,24.0
67.0,15.0,18.0,0.0,42.0
75.0,6.0,19.0,0.0,36.0
70.0,12.0,18.0,0.0,38.0
79.0,3.0,18.0,0.0,32.0
68.0,12.0,20.0,0.0,43.0
73.0,14.0,13.0,0.0,31.0
62.0,18.0,20.0,0.0,48.0
81.0,6.0,13.0,0.0,23.0
67.0,15.0,18.0,0.0,43.0
74.0,13.0,13.0,0.0,32.0
81.0,9.0,10.0,0.0,21.0
69.0,13.0,18.0,0.0,41.0
74.0,8.0,18.0,0.0,35.0
67.0,15.0,18.0,0.0,42.0
67.0,17.0,16.0,0.0,41.0
82.0,4.0,14.0,0.0,23.0
84.0,4.0,12.0,0.0,21.0
70.0,14.0,16.0,0.0,39.0
76.0,13.0,11.0,0.0,26.0
68.0,15.0,17.0,0.0,43.0
70.0,17.0,13.0,0.0,37.0
51.0,22.0,27.0,0.0,69.0
72.0,8.0,20.0,0.0,43.0
75.0,11.0,14.0,0.0,31.0
76.0,9.0,15.0,0.0,31.0
72.0,12.0,16.0,0.0,35.0
72.0,13.0,15.0,0.0,34.0
71.0,9.0,20.0,0.0,41.0
80.0,5.0,15.0,0.0,28.0
60.0,23.0,17.0,0.0,49.0
73.0,14.0,13.0,0.0,31.0
80.0,9.0,11.0,0.0,22.0
78.0,6.0,16.0,0.0,29.0
78.0,11.0,11.0,0.0,28.0
68.0,15.0,17.0,0.0,39.0
69.0,13.0,18.0,0.0,43.0
71.0,10.0,19.0,0.0,38.0
82.0,7.0,11.0,0.0,21.0
75.0,11.0,14.0,0.0,30.0
79.0,9.0,12.0,0.0,26.0
77.0,10.0,13.0,0.0,26.0
79.0,4.0,17.0,0.0,30.0
66.0,17.0,17.0,0.0,43.0
70.0,13.0,17.0,0.0,39.0
77.0,11.0,12.0,0.0,29.0
74.0,10.0,16.0,0.0,36.0
60.0,19.0,21.0,0.0,51.0
77.0,8.0,15.0,0.0,29.0
73.0,12.0,15.0,0.0,36.0
69.0,14.0,17.0,0.0,38.0
72.0,14.0,14.0,0.0,35.0
68.0,13.0,19.0,0.0,41.0
69.0,16.0,15.0,0.0,39.0
77.0,14.0,9.0,0.0,24.0
75.0,11.0,14.0,0.0,31.0
63.0,17.0,20.0,0.0,49.0
76.0,7.0,17.0,0.0,34.0
70.0,12.0,18.0,0.0,43.0
80.0,6.0,14.0,0.0,25.0
69.0,18.0,13.0,0.0,36.0
67.0,15.0,18.0,0.0,43.0
74.0,14.0,12.0,0.0,30.0
79.0,6.0,15.0,0.0,28.0
74.0,10.0,16.0,0.0,33.0
83.0,7.0,10.0,0.0,18.0
67.0,15.0,18.0,0.0,41.0
81.0,6.0,13.0,0.0,27.0
77.0,9.0,14.0,0.0,29.0
81.0,6.0,13.0,0.0,23.0
80.0,4.0,16.0,0.0,27.0
73.0,11.0,16.0,0.0,33.0
79.0,9.0,12.0,0.0,23.0
76.0,11.0,13.0,0.0,27.0
75.0,7.0,18.0,0.0,35.0
49.0,22.0,29.0,0.0,72.0
68.0,12.0,20.0,0.0,45.0
78.0,8.0,14.0,0.0,27.0
71.0,16.0,13.0,0.0,33.0
71.0,12.0,17.0,0.0,37.0
67.0,17.0,16.0,0.0,41.0
64.0,14.0,22.0,0.0,51.0
71.0,15.0,14.0,0.0,36.0
75.0,7.0,18.0,0.0,35.0
60.0,17.0,23.0,0.0,54.0
67.0,12.0,21.0,0.0,45.0
78.0,9.0,13.0,0.0,27.0
79.0,9.0,12.0,0.0,24.0
76.0,10.0,14.0,0.0,29.0
68.0,13.0,19.0,0.0,46.0
75.0,13.0,12.0,0.0,29.0
70.0,15.0,15.0,0.0,37.0
72.0,15.0,13.0,0.0,32.0
76.0,7.0,17.0,0.0,34.0
69.0,11.0,20.0,0.0,45.0
70.0,16.0,14.0,0.0,35.0
65.0,16.0,19.0,0.0,46.0
68.0,19.0,13.0,0.0,37.0
61.0,18.0,21.0,0.0,53.0
82.0,7.0,11.0,0.0,20.0
71.0,8.0,21.0,0.0,41.0
73.0,10.0,17.0,0.0,37.0
63.0,16.0,21.0,0.0,49.0
83.0,6.0,11.0,0.0,21.0
71.0,13.0,16.0,0.0,37.0
69.0,12.0,19.0,0.0,43.0
58.0,20.0,22.0,0.0,55.0
81.0,7.0,12.0,0.0,24.0
75.0,8.0,17.0,0.0,36.0
65.0,15.0,20.0,0.0,48.0
80.0,7.0,13.0,0.0,24.0
76.0,11.0,13.0,0.0,29.0
71.0,7.0,22.0,0.0,44.0
77.0,13.0,10.0,0.0,25.0
79.0,10.0,11.0,0.0,25.0
76.0,9.0,15.0,0.0,31.0
77.0,9.0,14.0,0.0,29.0
64.0,21.0,15.0,0.0,44.0
62.0,18.0,20.0,0.0,50.0
66.0,15.0,19.0,0.0,47.0
76.0,12.0,12.0,0.0,29.0
74.0,11.0,15.0,0.0,33.0
72.0,13.0,15.0,0.0,35.0
67.0,16.0,17.0,0.0,40.0
67.0,18.0,15.0,0.0,40.0
77.0,8.0,15.0,0.0,32.0
80.0,11.0,9.0,0.0,23.0
76.0,12.0,12.0,0.0,26.0
69.0,13.0,18.0,0.0,45.0
78.0,7.0,15.0,0.0,27.0
69.0,10.0,21.0,0.0,46.0
69.0,12.0,19.0,0.0,42.0
74.0,8.0,18.0,0.0,38.0
63.0,18.0,19.0,0.0,47.0
78.0,5.0,17.0,0.0,34.0
67.0,14.0,19.0,0.0,43.0
80.0,6.0,14.0,0.0,25.0
76.0,9.0,15.0,0.0,30.0
81.0,7.0,12.0,0.0,25.0
70.0,12.0,18.0,0.0,43.0
75.0,10.0,15.0,0.0,31.0
79.0,7.0,14.0,0.0,26.0
73.0,10.0,17.0,0.0,37.0
83.0,5.0,12.0,0.0,21.0
67.0,15.0,18.0,0.0,48.0
74.0,12.0,14.0,0.0,31.0
68.0,16.0,16.0,0.0,38.0
72.0,9.0,19.0,0.0,38.0
70.0,13.0,17.0,0.0,39.0
69.0,11.0,20.0,0.0,41.0
68.0,19.0,13.0,0.0,39.0
77.0,10.0,13.0,0.0,26.0
72.0,11.0,17.0,0.0,39.0
80.0,10.0,10.0,0.0,21.0
68.0,15.0,17.0,0.0,40.0
74.0,10.0,16.0,0.0,34.0
69.0,15.0,16.0,0.0,40.0
70.0,18.0,12.0,0.0,34.0
76.0,8.0,16.0,0.0,31.0
73.0,11.0,16.0,0.0,35.0
74.0,10.0,16.0,0.0,35.0
75.0,9.0,16.0,0.0,31.0
71.0,8.0,21.0,0.0,43.0
62.0,16.0,22.0,0.0,52.0
77.0,13.0,10.0,0.0,25.0
63.0,15.0,22.0,0.0,52.0
74.0,13.0,13.0,0.0,32.0
61.0,18.0,21.0,0.0,53.0
83.0,5.0,12.0,0.0,21.0
70.0,17.0,13.0,0.0,33.0
72.0,12.0,16.0,0.0,34.0
70.0,10.0,20.0,0.0,41.0
68.0,17.0,15.0,0.0,40.0
70.0,11.0,19.0,0.0,39.0
65.0,15.0,20.0,0.0,46.0
76.0,11.0,13.0,0.0,29.0
72.0,9.0,19.0,0.0,41.0
75.0,7.0,18.0,0.0,33.0
82.0,3.0,15.0,0.0,25.0
84.0,5.0,11.0,0.0,19.0
64.0,19.0,17.0,0.0,45.0
83.0,5.0,12.0,0.0,21.0
73.0,9.0,18.0,0.0,38.0
73.0,12.0,15.0,0.0,32.0
67.0,12.0,21.0,0.0,44.0
79.0,8.0,13.0,0.0,25.0
76.0,9.0,15.0,0.0,30.0
83.0,6.0,11.0,0.0,21.0
68.0,15.0,17.0,0.0,41.0
83.0,5.0,12.0,0.0,22.0
83.0,7.0,10.0,0.0,21.0
69.0,12.0,19.0,0.0,41.0
71.0,15.0,14.0,0.0,35.0
61.0,25.0,14.0,0.0,46.0
73.0,10.0,17.0,0.0,36.0
61.0,17.0,22.0,0.0,54.0
80.0,8.0,12.0,0.0,26.0
73.0,13.0,14.0,0.0,31.0
75.0,10.0,15.0,0.0,31.0
78.0,11.0,11.0,0.0,25.0
69.0,15.0,16.0,0.0,38.0
70.0,9.0,21.0,0.0,43.0
66.0,18.0,16.0,0.0,44.0
68.0,15.0,17.0,0.0,41.0
62.0,16.0,22.0,0.0,50.0
63.0,16.0,21.0,0.0,51.0
66.0,8.0,26.0,0.0,54.0
71.0,11.0,18.0,0.0,42.0
71.0,14.0,15.0,0.0,36.0
75.0,12.0,13.0,0.0,29.0
75.0,13.0,12.0,0.0,29.0
73.0,8.0,19.0,0.0,39.0
69.0,10.0,21.0,0.0,43.0
76.0,10.0,14.0,0.0,29.0
75.0,9.0,16.0,0.0,35.0
71.0,14.0,15.0,0.0,36.0
60.0,20.0,20.0,0.0,53.0
68.0,11.0,21.0,0.0,47.0
74.0,9.0,17.0,0.0,34.0
76.0,10.0,14.0,0.0,30.0
74.0,12.0,14.0,0.0,33.0
76.0,11.0,13.0,0.0,31.0
73.0,11.0,16.0,0.0,35.0
70.0,8.0,22.0,0.0,43.0
66.0,10.0,24.0,0.0,49.0
71.0,13.0,16.0,0.0,37.0
74.0,13.0,13.0,0.0,29.0
76.0,5.0,19.0,0.0,36.0
79.0,13.0,8.0,0.0,20.0
72.0,10.0,18.0,0.0,37.0
64.0,17.0,19.0,0.0,45.0
78.0,11.0,11.0,0.0,25.0
72.0,11.0,17.0,0.0,37.0
73.0,9.0,18.0,0.0,36.0
63.0,15.0,22.0,0.0,50.0
76.0,11.0,13.0,0.0,28.0
80.0,4.0,16.0,0.0,29.0
72.0,13.0,15.0,0.0,33.0
70.0,14.0,16.0,0.0,39.0
72.0,11.0,17.0,0.0,36.0
81.0,8.0,11.0,0.0,24.0
72.0,15.0,13.0,0.0,32.0
68.0,16.0,16.0,0.0,40.0
80.0,8.0,12.0,0.0,22.0
64.0,14.0,22.0,0.0,49.0
78.0,8.0,14.0,0.0,27.0
70.0,13.0,17.0,0.0,41.0
76.0,9.0,15.0,0.0,30.0
66.0,22.0,12.0,0.0,39.0
73.0,13.0,14.0,0.0,32.0
75.0,9.0,16.0,0.0,34.0
77.0,7.0,16.0,0.0,34.0
82.0,5.0,13.0,0.0,21.0
70.0,11.0,19.0,0.0,43.0
68.0,14.0,18.0,0.0,44.0
75.0,12.0,13.0,0.0,31.0
69.0,14.0,17.0,0.0,39.0
60.0,21.0,19.0,0.0,50.0
71.0,11.0,18.0,0.0,42.0
70.0,12.0,18.0,0.0,38.0
73.0,11.0,16.0,0.0,33.0
72.0,13.0,15.0,0.0,33.0
74.0,14.0,12.0,0.0,31.0
79.0,6.0,15.0,0.0,29.0
75.0,7.0,18.0,0.0,34.0
62.0,15.0,23.0,0.0,54.0
71.0,10.0,19.0,0.0,40.0
75.0,10.0,15.0,0.0,31.0
68.0,18.0,14.0,0.0,36.0
76.0,13.0,11.0,0.0,29.0
61.0,20.0,19.0,0.0,51.0
65.0,15.0,20.0,0.0,48.0
72.0,14.0,14.0,0.0,32.0
78.0,8.0,14.0,0.0,26.0
71.0,9.0,20.0,0.0,40.0
66.0,17.0,17.0,0.0,42.0
75.0,13.0,12.0,0.0,28.0
73.0,11.0,16.0,0.0,35.0
