S,I,D,R,steps
44.0,32.0,24.0,0.0,75.0
68.0,16.0,16.0,0.0,39.0
51.0,19.0,30.0,0.0,73.0
46.0,30.0,24.0,0.0,70.0
71.0,8.0,21.0,0.0,43.0
45.0,28.0,27.0,0.0,77.0
63.0,19.0,18.0,0.0,46.0
57.0,17.0,26.0,0.0,62.0
62.0,18.0,20.0,0.0,49.0
65.0,10.0,25.0,0.0,53.0
77.0,5.0,18.0,0.0,38.0
57.0,21.0,22.0,0.0,57.0
61.0,19.0,20.0,0.0,51.0
64.0,20.0,16.0,0.0,43.0
51.0,25.0,24.0,0.0,66.0
64.0,18.0,18.0,0.0,46.0
58.0,19.0,23.0,0.0,60.0
49.0,21.0,30.0,0.0,75.0
48.0,27.0,25.0,0.0,69.0
43.0,30.0,27.0,0.0,82.0
64.0,15.0,21.0,0.0,49.0
52.0,23.0,25.0,0.0,63.0
46.0,24.0,30.0,0.0,75.0
53.0,20.0,27.0,0.0,67.0
56.0,19.0,25.0,0.0,63.0
49.0,25.0,26.0,0.0,68.0
50.0,30.0,20.0,0.0,65.0
53.0,17.0,30.0,0.0,68.0
54.0,16.0,30.0,0.0,69.0
53.0,23.0,24.0,0.0,65.0
46.0,28.0,26.0,0.0,74.0
61.0,20.0,19.0,0.0,50.0
44.0,29.0,27.0,0.0,79.0
58.0,17.0,25.0,0.0,60.0
75.0,11.0,14.0,0.0,29.0
58.0,26.0,16.0,0.0,50.0
59.0,20.0,21.0,0.0,57.0
33.0,31.0,36.0,0.0,96.0
55.0,18.0,27.0,0.0,64.0
63.0,15.0,22.0,0.0,49.0
53.0,20.0,27.0,0.0,66.0
56.0,25.0,19.0,0.0,59.0
68.0,12.0,20.0,0.0,46.0
63.0,14.0,23.0,0.0,52.0
64.0,14.0,22.0,0.0,53.0
62.0,18.0,20.0,0.0,50.0
61.0,23.0,16.0,0.0,47.0
72.0,14.0,14.0,0.0,34.0
57.0,20.0,23.0,0.0,58.0
66.0,15.0,19.0,0.0,48.0
60.0,17.0,23.0,0.0,56.0
55.0,19.0,26.0,0.0,63.0
57.0,19.0,24.0,0.0,62.0
60.0,16.0,24.0,0.0,58.0
70.0,11.0,19.0,0.0,42.0
68.0,14.0,18.0,0.0,40.0
61.0,23.0,16.0,0.0,46.0
59.0,14.0,27.0,0.0,66.0
37.0,36.0,27.0,0.0,86.0
43.0,24.0,33.0,0.0,84.0
71.0,8.0,21.0,0.0,40.0
40.0,26.0,34.0,0.0,90.0
59.0,16.0,25.0,0.0,60.0
46.0,24.0,30.0,0.0,76.0
70.0,13.0,17.0,0.0,39.0
59.0,20.0,21.0,0.0,53.0
53.0,20.0,27.0,0.0,68.0
34.0,31.0,35.0,0.0,99.0
50.0,24.0,26.0,0.0,71.0
49.0,18.0,33.0,0.0,78.0
52.0,23.0,25.0,0.0,67.0
60.0,17.0,23.0,0.0,54.0
78.0,5.0,17.0,0.0,31.0
44.0,27.0,29.0,0.0,76.0
63.0,14.0,23.0,0.0,59.0
62.0,16.0,22.0,0.0,54.0
66.0,13.0,21.0,0.0,48.0
64.0,17.0,19.0,0.0,48.0
40.0,34.0,26.0,0.0,78.0
57.0,16.0,27.0,0.0,64.0
48.0,18.0,34.0,0.0,78.0
63.0,16.0,21.0,0.0,49.0
56.0,20.0,24.0,0.0,61.0
57.0,24.0,19.0,0.0,53.0
61.0,21.0,18.0,0.0,52.0
66.0,13.0,21.0,0.0,49.0
52.0,19.0,29.0,0.0,71.0
54.0,27.0,19.0,0.0,62.0
54.0,25.0,21.0,0.0,59.0
50.0,19.0,31.0,0.0,75.0
56.0,21.0,23.0,0.0,66.0
58.0,24.0,18.0,0.0,51.0
54.0,22.0,24.0,0.0,63.0
55.0,16.0,29.0,0.0,68.0
59.0,21.0,20.0,0.0,53.0
45.0,26.0,29.0,0.0,80.0
47.0,27.0,26.0,0.0,72.0
54.0,28.0,18.0,0.0,58.0
59.0,17.0,24.0,0.0,57.0
55.0,21.0,24.0,0.0,61.0
72.0,9.0,19.0,0.0,37.0
51.0,16.0,33.0,0.0,75.0
61.0,20.0,19.0,0.0,50.0
73.0,9.0,18.0,0.0,35.0
55.0,26.0,19.0,0.0,57.0
57.0,25.0,18.0,0.0,52.0
65.0,18.0,17.0,0.0,44.0
55.0,21.0,24.0,0.0,61.0
46.0,28.0,26.0,0.0,71.0
70.0,15.0,15.0,0.0,39.0
56.0,24.0,20.0,0.0,56.0
56.0,20.0,24.0,0.0,62.0
56.0,22.0,22.0,0.0,61.0
53.0,19.0,28.0,0.0,69.0
66.0,17.0,17.0,0.0,42.0
47.0,24.0,29.0,0.0,78.0
67.0,6.0,27.0,0.0,54.0
69.0,13.0,18.0,0.0,39.0
52.0,30.0,18.0,0.0,60.0
49.0,28.0,23.0,0.0,67.0
54.0,21.0,25.0,0.0,64.0
62.0,15.0,23.0,0.0,54.0
52.0,22.0,26.0,0.0,71.0
52.0,16.0,32.0,0.0,73.0
42.0,25.0,33.0,0.0,86.0
57.0,22.0,21.0,0.0,55.0
45.0,27.0,28.0,0.0,74.0
49.0,23.0,28.0,0.0,76.0
64.0,20.0,16.0,0.0,44.0
54.0,20.0,26.0,0.0,68.0
51.0,23.0,26.0,0.0,68.0
62.0,23.0,15.0,0.0,46.0
58.0,23.0,19.0,0.0,55.0
59.0,17.0,24.0,0.0,56.0
55.0,24.0,21.0,0.0,59.0
49.0,23.0,28.0,0.0,74.0
57.0,17.0,26.0,0.0,60.0
48.0,21.0,31.0,0.0,74.0
53.0,24.0,23.0,0.0,66.0
63.0,16.0,21.0,0.0,50.0
52.0,24.0,24.0,0.0,64.0
59.0,20.0,21.0,0.0,55.0
70.0,17.0,13.0,0.0,34.0
53.0,18.0,29.0,0.0,68.0
58.0,22.0,20.0,0.0,54.0
59.0,18.0,23.0,0.0,56.0
67.0,13.0,20.0,0.0,46.0
61.0,15.0,24.0,0.0,57.0
57.0,17.0,26.0,0.0,60.0
51.0,22.0,27.0,0.0,69.0
55.0,16.0,29.0,0.0,65.0
52.0,25.0,23.0,0.0,64.0
65.0,16.0,19.0,0.0,46.0
58.0,23.0,19.0,0.0,53.0
67.0,11.0,22.0,0.0,47.0
67.0,18.0,15.0,0.0,41.0
48.0,22.0,30.0,0.0,73.0
60.0,19.0,21.0,0.0,55.0
64.0,17.0,19.0,0.0,47.0
66.0,16.0,18.0,0.0,44.0
60.0,17.0,23.0,0.0,54.0
67.0,15.0,18.0,0.0,44.0
65.0,13.0,22.0,0.0,48.0
53.0,27.0,20.0,0.0,59.0
67.0,8.0,25.0,0.0,55.0
51.0,21.0,28.0,0.0,67.0
68.0,8.0,24.0,0.0,49.0
64.0,15.0,21.0,0.0,49.0
50.0,23.0,27.0,0.0,69.0
46.0,23.0,31.0,0.0,80.0
61.0,13.0,26.0,0.0,58.0
36.0,26.0,38.0,0.0,96.0
61.0,18.0,21.0,0.0,54.0
50.0,20.0,30.0,0.0,74.0
53.0,17.0,30.0,0.0,71.0
48.0,27.0,25.0,0.0,68.0
65.0,15.0,20.0,0.0,50.0
54.0,19.0,27.0,0.0,64.0
55.0,17.0,28.0,0.0,68.0
75.0,13.0,12.0,0.0,32.0
61.0,21.0,18.0,0.0,49.0
73.0,10.0,17.0,0.0,37.0
57.0,22.0,21.0,0.0,56.0
60.0,14.0,26.0,0.0,58.0
53.0,17.0,30.0,0.0,72.0
52.0,30.0,18.0,0.0,58.0
61.0,19.0,20.0,0.0,53.0
51.0,25.0,24.0,0.0,64.0
54.0,18.0,28.0,0.0,67.0
59.0,16.0,25.0,0.0,61.0
68.0,13.0,19.0,0.0,42.0
66.0,14.0,20.0,0.0,47.0
55.0,21.0,24.0,0.0,66.0
60.0,18.0,22.0,0.0,58.0
62.0,20.0,18.0,0.0,47.0
58.0,20.0,22.0,0.0,60.0
50.0,21.0,29.0,0.0,71.0
69.0,11.0,20.0,0.0,45.0
52.0,21.0,27.0,0.0,67.0
60.0,26.0,14.0,0.0,46.0
64.0,15.0,21.0,0.0,54.0
52.0,23.0,25.0,0.0,65.0
42.0,21.0,37.0,0.0,88.0
50.0,28.0,22.0,0.0,66.0
47.0,28.0,25.0,0.0,74.0
68.0,12.0,20.0,0.0,47.0
67.0,17.0,16.0,0.0,40.0
65.0,15.0,20.0,0.0,47.0
52.0,19.0,29.0,0.0,69.0
52.0,19.0,29.0,0.0,69.0
60.0,19.0,21.0,0.0,53.0
64.0,13.0,23.0,0.0,53.0
69.0,10.0,21.0,0.0,45.0
66.0,15.0,19.0,0.0,49.0
57.0,20.0,23.0,0.0,59.0
72.0,13.0,15.0,0.0,40.0
65.0,13.0,22.0,0.0,50.0
46.0,25.0,29.0,0.0,75.0
70.0,9.0,21.0,0.0,42.0
58.0,15.0,27.0,0.0,64.0
46.0,24.0,30.0,0.0,76.0
52.0,27.0,21.0,0.0,65.0
53.0,17.0,30.0,0.0,68.0
65.0,15.0,20.0,0.0,50.0
51.0,26.0,23.0,0.0,66.0
58.0,21.0,21.0,0.0,56.0
45.0,24.0,31.0,0.0,80.0
60.0,21.0,19.0,0.0,53.0
61.0,14.0,25.0,0.0,55.0
63.0,17.0,20.0,0.0,47.0
62.0,18.0,20.0,0.0,54.0
55.0,21.0,24.0,0.0,62.0
49.0,23.0,28.0,0.0,69.0
59.0,21.0,20.0,0.0,52.0
61.0,17.0,22.0,0.0,52.0
54.0,25.0,21.0,0.0,60.0
74.0,7.0,19.0,0.0,40.0
54.0,25.0,21.0,0.0,60.0
50.0,24.0,26.0,0.0,66.0
71.0,10.0,19.0,0.0,39.0
66.0,16.0,18.0,0.0,46.0
69.0,16.0,15.0,0.0,39.0
55.0,20.0,25.0,0.0,66.0
53.0,27.0,20.0,0.0,60.0
52.0,17.0,31.0,0.0,72.0
51.0,24.0,25.0,0.0,66.0
54.0,24.0,22.0,0.0,62.0
53.0,20.0,27.0,0.0,64.0
82.0,5.0,13.0,0.0,24.0
56.0,25.0,19.0,0.0,54.0
50.0,22.0,28.0,0.0,72.0
58.0,21.0,21.0,0.0,54.0
58.0,19.0,23.0,0.0,58.0
55.0,21.0,24.0,0.0,62.0
61.0,13.0,26.0,0.0,58.0
68.0,15.0,17.0,0.0,44.0
78.0,7.0,15.0,0.0,32.0
64.0,13.0,23.0,0.0,50.0
78.0,7.0,15.0,0.0,33.0
52.0,19.0,29.0,0.0,70.0
56.0,27.0,17.0,0.0,52.0
54.0,21.0,25.0,0.0,62.0
48.0,26.0,26.0,0.0,71.0
63.0,20.0,17.0,0.0,46.0
64.0,17.0,19.0,0.0,46.0
40.0,33.0,27.0,0.0,80.0
69.0,13.0,18.0,0.0,40.0
57.0,14.0,29.0,0.0,65.0
39.0,24.0,37.0,0.0,91.0
69.0,16.0,15.0,0.0,38.0
69.0,9.0,22.0,0.0,44.0
62.0,15.0,23.0,0.0,53.0
42.0,20.0,38.0,0.0,89.0
50.0,23.0,27.0,0.0,72.0
71.0,11.0,18.0,0.0,41.0
52.0,22.0,26.0,0.0,67.0
42.0,27.0,31.0,0.0,83.0
53.0,26.0,21.0,0.0,62.0
34.0,29.0,37.0,0.0,96.0
74.0,9.0,17.0,0.0,34.0
51.0,20.0,29.0,0.0,72.0
55.0,17.0,28.0,0.0,65.0
47.0,28.0,25.0,0.0,73.0
54.0,20.0,26.0,0.0,65.0
55.0,20.0,25.0,0.0,64.0
48.0,28.0,24.0,0.0,70.0
75.0,9.0,16.0,0.0,33.0
73.0,8.0,19.0,0.0,41.0
63.0,12.0,25.0,0.0,53.0
53.0,25.0,22.0,0.0,68.0
56.0,20.0,24.0,0.0,62.0
83.0,3.0,14.0,0.0,21.0
49.0,24.0,27.0,0.0,72.0
50.0,26.0,24.0,0.0,64.0
50.0,20.0,30.0,0.0,76.0
72.0,13.0,15.0,0.0,38.0
48.0,27.0,25.0,0.0,70.0
46.0,17.0,37.0,0.0,82.0
55.0,19.0,26.0,0.0,63.0
55.0,24.0,21.0,0.0,57.0
54.0,20.0,26.0,0.0,62.0
49.0,26.0,25.0,0.0,68.0
